id_antecedentes,id_docentes,nombre_cargo,funcion,reparticion,fecha_inicio,fecha_fin
6086658,52052156,"Designer, industrial/product",Affect address lay assume community around family buy.,10,1997-07-05,1997-08-17
88049088,72673684,"Producer, television/film/video",See total movie within me.,6,2022-08-01,2024-03-13
42632477,15679955,Restaurant manager,Close skill expect store director modern gun.,9,2006-06-30,2007-12-12
12643100,37794820,Horticultural therapist,Toward everything experience wear only send.,8,1988-03-18,1995-04-28
6009757,66913403,Naval architect,Worker suffer central region hospital.,8,2002-01-16,2015-01-12
98215631,1038395,Musician,Pretty phone responsibility financial candidate various magazine.,4,2001-05-27,2014-05-08
6063351,8518351,"Geologist, engineering",Card model story including.,3,1977-12-03,1989-05-23
2980874,92019196,Translator,Option fight knowledge girl ok these newspaper.,8,1976-03-23,1993-07-14
37503378,34253993,Diagnostic radiographer,Third energy though property.,9,1991-10-01,2013-02-15
41937260,80847170,"Scientist, research (medical)",Protect this glass interest else test.,7,1993-10-24,2018-03-09
74760738,79062952,Colour technologist,Hand fact on win kind court front cut.,3,2010-07-03,2012-04-22
59752369,66402298,Race relations officer,Responsibility these your.,7,2009-09-25,2011-07-10
43073424,6467617,"Surveyor, commercial/residential",Position bring nothing leg west.,7,1989-02-10,2015-01-24
1097495,79455519,"Engineer, production",From we position expert lead way traditional draw.,8,2008-01-30,2021-11-04
10911552,77647810,"Copywriter, advertising",Quite low list but employee population.,5,2000-03-14,2023-12-30
66860350,81203816,"Conservator, museum/gallery",Themselves along arm authority after.,5,2002-04-20,2002-06-25
91235913,93563935,Building surveyor,Dinner tax picture beautiful.,6,2000-10-22,2017-05-20
36049419,56357919,Scientific laboratory technician,Improve hair including support by operation although.,7,2000-06-28,2007-11-29
86889806,9377456,Planning and development surveyor,Condition direction the.,9,1998-12-28,2022-06-09
67028285,37136370,Community arts worker,Responsibility vote sound per treatment dog dream.,8,1977-11-13,1987-04-12
47934372,48235937,"Administrator, Civil Service",Issue pull from catch.,4,2004-10-19,2012-02-27
37702671,29558634,Equities trader,Area throw company that might senior state.,2,1971-08-12,2014-12-04
41515500,10165756,Magazine features editor,Toward yes word stuff girl.,6,2012-11-22,2014-01-18
29161005,17243626,Animal nutritionist,Off style more actually.,2,1992-10-19,1999-04-21
59034996,65030388,Research scientist (medical),Mission part police recently address fall smile.,3,1978-10-10,1981-12-06
66953701,89366123,Advertising art director,Hard attention always area.,7,2017-06-13,2019-11-01
65112352,19876908,"Engineer, water",Three pressure woman room same arrive view.,10,1991-08-21,2016-06-26
11145102,25579075,Forensic scientist,Prevent this environmental whom full.,5,1996-05-18,1997-01-01
59180914,38428195,Equality and diversity officer,Support me chair west.,7,2022-06-03,2022-09-19
94270672,52761674,"Research officer, trade union",Example TV practice star age friend.,7,2021-05-24,2024-04-05
69533225,49940011,Editorial assistant,Away actually firm foot just half.,3,1974-11-06,2008-05-27
6374530,48582977,Hospital pharmacist,Stuff individual why individual eight.,8,2000-05-03,2017-03-10
31226853,2567662,Technical brewer,Face color others quality president seat.,5,2001-12-12,2011-08-12
73240266,65053275,Tree surgeon,Try second western field claim read thought.,9,1970-07-21,1977-03-30
92563805,88717750,"Surveyor, mining",Fly election final ready.,1,2010-05-07,2015-09-01
91419384,19792680,Financial adviser,Quite four star weight network.,4,1987-03-26,2017-11-18
81692700,81226900,Broadcast journalist,Prepare resource front project PM chair goal.,1,1982-09-11,2014-02-26
92054394,48284311,Risk manager,Wait middle at next only force civil.,6,1973-12-13,2006-03-25
30894014,42770912,Financial controller,Hair serious avoid travel meet run.,9,2007-06-09,2021-05-06
11909804,79714152,Chemical engineer,Early perform note bank.,7,1976-12-30,1979-01-05
86576257,42060279,"Buyer, retail",Information see little respond college factor table.,4,2009-03-02,2024-01-30
94623894,31112396,Pensions consultant,Image available treat floor treatment.,9,1991-10-29,2017-03-13
69892194,48231509,"Journalist, newspaper",Pay medical per box.,1,2013-02-24,2019-02-26
29074209,24194253,Tourism officer,Site response too heavy suffer.,3,1990-08-25,1991-10-24
32158875,67346343,Medical illustrator,Cell become drop attention whose too.,10,2022-06-05,2023-03-13
49069314,81657371,Heritage manager,Fast example strong prove face.,5,1974-01-28,2020-11-29
93436153,79915494,"Nurse, learning disability",Beat natural begin deep analysis.,8,2015-08-15,2016-07-25
72191851,12190559,"Copywriter, advertising",Appear take him minute increase thought tend.,2,1985-05-26,2013-08-05
2735503,96178435,"Designer, blown glass/stained glass",Drive even center care check couple kind great.,3,1998-02-26,2001-03-19
9011966,91435851,Trading standards officer,Eye ball marriage box evening land.,9,2017-02-24,2018-08-11
91233504,96195638,Dietitian,Democrat and take sport no take.,3,2014-05-30,2022-10-25
20226409,56697358,Tax inspector,Chance top drop blood just.,8,2002-01-04,2019-06-26
54265278,62436444,Private music teacher,American through cause miss.,9,1988-12-30,2019-03-05
4729229,93325579,Pharmacologist,Receive hold late to difference.,5,2010-04-04,2023-09-11
78348947,50663014,Warehouse manager,Arrive although artist say lose trouble tree.,1,1983-10-19,1990-12-21
71122437,97184838,"Engineer, control and instrumentation",Foreign dog somebody before world.,9,2004-11-21,2013-01-05
7991477,98052224,Town planner,Little still group west us write half.,5,2023-05-09,2023-11-28
73355847,3034423,"Administrator, charities/voluntary organisations",Toward church say leave exactly president agency listen.,2,1977-09-24,1992-03-22
18412560,6865389,"Engineer, electrical",Finally care audience your him take yes.,4,2004-11-10,2012-05-31
21865664,28372797,Communications engineer,Result somebody seem support shoulder system.,8,2009-12-21,2016-12-22
45390335,9416233,"Surveyor, commercial/residential",Lose field line four answer these.,4,1979-02-01,2002-01-09
71171556,8639633,"Teacher, adult education",Culture effect who half middle people.,4,2021-06-10,2022-03-18
85943627,4764671,"Psychotherapist, child",Important theory perhaps could have so.,6,2007-08-15,2015-05-15
3344728,6726608,Arboriculturist,Provide same interview film watch suffer.,8,1977-11-11,2023-12-13
85788307,32761276,"Engineer, electrical",Describe remain police future enjoy step.,1,1997-06-02,2015-03-28
31961072,88678692,Advice worker,Miss less person control else several why field.,8,1972-07-02,2004-10-10
83149265,26022119,Civil Service fast streamer,Successful edge travel ground.,2,2001-05-25,2004-12-24
1298690,36158664,Retail merchandiser,Chair soon suggest letter production strategy enough.,7,2021-02-23,2022-02-06
30256398,74462988,Pathologist,Price head ever least cover stock.,3,1987-08-25,2005-11-06
36740522,24574768,Investment analyst,Camera company environmental.,8,1999-01-03,2021-03-13
52825092,68171378,"Scientist, research (maths)",Price far short might interest.,8,2022-06-23,2022-09-28
7654149,95843902,"Scientist, forensic",Majority green employee improve politics seek.,5,2013-05-30,2023-02-28
99052290,3841949,"Doctor, hospital",Detail notice win.,1,1995-01-23,2012-01-02
51039493,44726246,Early years teacher,Necessary remain level continue focus.,7,2000-02-27,2014-02-11
15683426,12875920,Town planner,Medical instead future century.,6,1975-12-03,2001-02-01
46720043,97630581,"Producer, radio",Anything so ago truth situation.,7,2022-11-07,2023-11-11
90117289,74066454,Chief Technology Officer,Forget reality management since form reality crime.,8,2001-11-03,2007-11-03
4624938,27374120,Public relations account executive,Though tree body officer resource.,10,1984-07-24,2008-09-23
24256203,93708370,Mental health nurse,Receive information team save position put.,10,1982-10-02,2009-10-22
74216074,79785372,"Engineer, structural",Service about some couple feeling.,3,1976-08-20,1993-10-10
86653881,75267300,Hydrographic surveyor,Hundred near between international glass land.,7,1994-10-18,1997-06-17
9970208,90181542,Office manager,Community food debate itself look part however.,9,1981-05-11,2017-11-07
38857785,39218393,Research scientist (life sciences),Speak glass recent activity.,5,1979-11-14,1997-09-15
7944334,72039142,Clinical molecular geneticist,No bed senior budget staff.,10,1980-12-04,2002-05-19
49446633,90283878,Community pharmacist,Respond one either according let training theory.,6,2015-03-22,2019-01-22
99917582,69361577,Patent examiner,Value out big certain yes my might.,3,1992-09-11,2017-11-28
24259985,82225280,Quarry manager,Threat woman serve politics main decision drive.,1,1984-01-20,2003-10-18
58987855,26870756,Statistician,Factor individual part computer sometimes education strategy hope.,1,1982-03-25,1985-06-09
53156343,20982294,Radio broadcast assistant,Movement vote to key contain point.,10,1997-11-11,2008-04-06
9827572,11418173,Dance movement psychotherapist,Will finish standard only social take.,5,1984-09-11,2022-03-17
55084143,89491174,Hospital pharmacist,Because cause save.,3,1980-01-31,1984-02-04
38898886,20387979,Meteorologist,Policy benefit between somebody join short.,5,1986-04-27,1997-07-10
21681076,86847372,"Psychologist, forensic",Top ask recent speech six.,1,1973-11-19,1998-05-03
64997851,28986861,Accommodation manager,Eight tax you water moment entire.,9,2017-09-03,2022-12-27
79070266,66237410,Ergonomist,Too change interest seat across ten necessary.,6,2004-04-03,2006-12-31
94955903,93856470,General practice doctor,Around call possible side friend stuff person cold.,9,1994-07-27,2016-02-14
58115663,29217931,Astronomer,Safe travel us box common.,4,2020-02-05,2021-05-30
30785376,29113215,Radio producer,Protect finish build direction recently.,1,1994-05-24,2005-06-29
37862783,60755933,Data scientist,Picture group around service summer animal.,9,2005-10-10,2009-04-19
47298051,44767395,Video editor,Discuss ask run tell response his never.,5,2006-05-23,2018-02-12
55175028,62242369,Ship broker,Name although stuff pull.,1,1981-02-14,2003-08-30
77961905,66862164,"Designer, multimedia",Key form learn test star partner establish.,4,1985-07-05,1986-11-23
88365847,19792680,Therapeutic radiographer,Prevent him read color at.,8,2011-01-11,2023-01-03
95185455,73987195,Dealer,Admit property father company success letter kid.,5,2013-06-11,2023-04-05
48928688,6009812,"Education officer, community",Page rest eight edge left management image.,1,2000-05-27,2008-05-18
10171403,89457119,Pharmacologist,Old animal paper next political no specific.,10,2006-06-20,2021-06-18
26870026,22580757,"Engineer, electrical",Resource want chair glass also organization.,3,1998-06-13,2022-03-10
88043562,68573105,Speech and language therapist,Tell not school couple after mention.,2,1980-09-05,1999-06-13
46575654,94523786,Animal nutritionist,Matter live size himself support.,1,1976-01-01,2023-07-09
68952973,16387106,"Education officer, museum",Again but environment particularly which away me protect.,4,2009-10-19,2015-07-09
38850152,99133395,"Therapist, nutritional",Position than say military north.,10,1998-08-07,2001-09-22
96250959,5178300,Make,Left ability my travel.,9,1987-12-14,2010-05-13
37903349,70992733,"Designer, blown glass/stained glass",Court resource style statement yet relate onto.,3,2010-04-28,2017-01-10
75182984,12203516,Child psychotherapist,Color commercial program make rise thank.,2,1977-04-04,2001-10-16
78349735,73520788,Logistics and distribution manager,It close adult mother.,4,1981-07-06,1987-08-16
85976945,72321838,Academic librarian,Kind into fund develop sound buy these.,10,2021-11-08,2024-02-09
29717126,13078077,Volunteer coordinator,Turn others will commercial about director.,4,1973-08-26,2019-08-15
33728859,18164780,"Loss adjuster, chartered",Begin order bank sometimes.,9,1983-07-20,2011-10-15
50238774,84424074,Site engineer,Understand feel war window four.,2,1998-12-02,2003-11-19
58301863,98124468,Fine artist,Star would tonight ball.,3,2008-08-18,2012-06-16
177233,11565173,Nature conservation officer,View final food later send fear agreement.,10,1983-06-26,2016-03-09
76048579,57854129,Public relations officer,Plan like baby probably south.,7,2017-05-18,2021-03-21
46741585,90428318,Probation officer,Same forget special real sea.,6,2012-09-22,2012-12-20
61992070,17419725,"Psychologist, occupational",Country suffer word research.,4,1975-01-25,2020-02-26
15887737,5438625,Physiological scientist,Main thing church tell store clear.,5,1976-09-06,1995-05-27
94258219,11665920,Environmental consultant,Surface try next to oil until.,4,1986-04-13,1998-07-07
81971649,13548547,"Engineer, building services",Yes wall nearly note.,5,1995-02-12,2015-02-06
