id_antecedentes,materia,id_corresponde
17007386,buy,1822330712790
33439172,every,3501375373205
17326260,street,6325132766700
95487503,imagine,8319985889766
28926162,group,2258774045770
81895470,thousand,4866377016969
35833871,add,7766151393966
15144182,exist,2144689822636
65901761,act,9538878804606
82097289,financial,7261354332997
10596482,leave,9665178378470
95117410,offer,3229241081827
84259972,capital,5313197772942
8902133,age,889518782032
65800935,discover,9969239187588
99774785,house,1349182303357
8868396,force,267114930848
24020212,less,556848364117
75330791,north,8541254009136
56055590,prevent,6542243597379
88029840,size,8438583374862
91055347,region,8894846633100
41054561,action,9311760962276
59962252,growth,1601143065519
99543975,east,6516736272429
60001908,force,6366925501172
11813046,everyone,8077694311202
50891717,view,2195290019611
99989530,base,1259854452300
51261602,anyone,3552369635037
49771968,stop,2716474929734
39485755,worker,2966437143730
97333816,kid,9350588628512
64079495,different,2582227098580
87203856,last,9525461272631
22926226,out,7288949913864
50045903,subject,3997182174143
42649294,rock,3014480014216
11041259,know,3061304173734
24277475,camera,6870125430429
68092311,American,6666489832893
80754207,account,6901189175349
72054010,happy,2817039057435
54883355,near,6235072152311
23675763,himself,7569130111190
80881572,third,6318694781135
19786189,early,1131786865568
24465501,computer,4612817258561
96626298,first,5502044464660
238427,benefit,8430113980725
84186102,decade,558292798525
25657683,reality,8806824890869
69290137,red,413604702251
83768781,record,2282947408018
28949882,everybody,2790631634598
4121798,garden,4177523586119
92626296,art,6242463285257
93357600,together,3722159596725
25674785,movie,7396656174883
41566783,Mrs,6990044593504
66408418,power,2479982648587
59987546,get,5608753949297
74211401,notice,3964499098576
120257,often,7679220581123
74993856,trip,4658615111807
81375414,necessary,6290551098422
84407598,build,8531118783250
20789520,act,2467701070338
94040968,catch,8590552583958
19786648,one,2559283843076
36124432,along,7679142664727
29511057,indicate,8774131402522
35402698,country,515304397249
67847771,agency,4179622898111
922082,along,2416058745129
24391104,home,4939295064468
27419448,food,1581964285480
19743822,close,8237838030098
83049586,represent,2897548506122
27165024,physical,1727288811728
13656058,sit,1777663244824
80844945,investment,4079525204764
35757553,sea,9311288172721
29598645,produce,6517154198188
43360185,rise,2891553866472
95593135,happen,83726430957
50056220,policy,1156035145915
58211422,suddenly,2366376629546
46480541,hot,4900014039834
80411812,attack,5238084109597
2556575,sell,6488892413016
71486750,home,7903228424201
70025706,exist,7772276023271
83257784,feel,2964018465955
24625518,method,6735548484895
18140299,accept,6282364056664
76295562,thousand,1090364562943
25539762,main,108460886772
10294932,responsibility,5378892088448
61263333,fall,330774299720
6196028,special,4193094117108
66864267,listen,9978952936128
62609777,purpose,637290781693
1612846,idea,6492061703111
78092921,all,1280754722828
21193585,deep,9698197924612
6949689,lawyer,9606128350704
94573911,attack,5366602518378
62626137,keep,4357139114139
8794190,show,7666507194089
3063479,institution,5167526990003
93360796,catch,3550216116712
41418341,want,8100184025888
54900381,mean,8333684174608
8648074,point,8073497149739
85804205,sound,7584928286202
59778905,factor,8938706200940
69023128,inside,8622324207442
24164061,avoid,832979346412
29770164,purpose,6924840122085
72430583,lose,6372416296873
30374546,tend,524611948934
70035535,event,8879224433552
66809482,rest,6576392009121
97888793,add,5989623992220
44480383,free,6864644800416
43921432,financial,415227601075
72081760,anyone,1601143065519
29256585,box,3453896717251
53937000,they,794417554255
99244009,kind,2404402014396
23414163,resource,1787868905798
77701357,move,4173857886878
19317788,strong,6933393331008
1772535,although,5219798324966
69898583,last,7291008683588
52852355,note,2675103690267
57778477,behind,6741665745188
6170834,sort,8899702086955
54526945,still,1628766236967
95308073,letter,1128455352977
22877288,high,7995146856483
25973020,somebody,8925115813029
25554238,onto,3193678769319
56392719,success,7726160994357
4551910,system,2744161761422
89403877,could,1453593272872
97771025,environment,7788469061998
99654913,become,5668374004327
32898972,include,212364317623
75603422,reality,5007069750814
98461215,common,2147350681978
49598855,stay,7762566428144
39709357,do,5691217175015
98377732,power,7664106765184
71403727,according,2117816434233
4327374,usually,4629175704709
18137565,report,3322901361879
84805876,serious,4733708133861
16904907,sing,9194783776581
58732891,five,4043107530022
56465459,energy,7399569862932
71426207,politics,6908262100099
46338710,attack,7232610522953
47621196,against,310972008685
70385268,everyone,1510321548479
74065508,claim,6236815800149
9990128,arrive,6213957510739
1551513,concern,1266849006922
71460693,family,9734235861690
17670467,total,2346325993371
38681480,form,4204707635482
19691213,we,121516654165
69667140,wait,7291008683588
40556775,difficult,8257442034422
4438038,test,9768788855593
5700426,factor,4042057318055
56090772,mind,7077419628526
58838389,not,2344196379810
1693285,government,3285517162356
51454902,second,7307217623727
50183156,sometimes,4968756658046
71735171,clearly,9530119587068
3904555,mother,6360509398666
17437401,matter,4778043756895
65547586,show,1397350407490
49072393,drive,4296668166827
58181352,strong,1441683924387
90607825,treat,8526993362923
61934853,least,6821944255278
45215997,old,4724553272573
73213269,yet,8486464144767
77335196,eat,3541893658587
72398731,cover,5398734215392
75326371,much,7838061797909
14063370,sea,1469539213184
36409212,democratic,3718001458957
11576001,safe,4904902706640
65387503,maintain,3083396442038
8682336,foreign,2105343948490
87866748,guess,2122892325170
9403634,according,604964353851
31532788,expert,2812482999629
44158398,similar,1705707630216
72784374,show,4177969320322
56369591,similar,8643800235194
6711211,air,6648268357649
78200972,rich,7268721914966
25208843,entire,5412204194195
13241747,increase,8105754891907
411753,senior,9155932526855
96284568,black,4798784390238
78915931,season,5174268823158
3047427,national,4831591151564
7305425,analysis,8856943403249
70654854,method,3583456836540
61538571,community,9105482820811
69677053,agency,6041513692112
69379077,vote,8766072870619
52836079,control,983983013559
98511831,both,7535685962445
60996928,point,8340828392967
20865527,glass,8499440982272
83617398,exist,9106038559375
41012768,various,1539386036371
30987741,return,8622996966421
38752851,how,4627029405274
9618898,travel,8963490245047
48457609,size,7655750512371
99917582,might,5017603086394
21821599,yet,6225417572707
56339848,message,45019740871
82049242,law,3279349409694
34595471,task,1898475310608
70831314,game,1317051480163
38259192,half,5478401123202
80160545,half,8640168001837
48999517,dream,9930612773603
96407999,official,5471589439790
39975431,hand,3729249834975
82820675,direction,6901189175349
59222731,several,2999344782046
41330413,pattern,5856017599017
53893387,smile,5488057359584
95985218,instead,2437073220832
80869406,agree,9095437857636
52032912,marriage,406535436214
13839550,rather,9702811285537
33274005,let,6220737721264
89824419,such,3069104323109
3158980,how,1526408400433
5117495,hot,140654873039
42580404,five,7246392466784
30283694,cost,1278516004780
43190942,middle,6565494888457
97235145,if,7666533764706
6538064,middle,1233312249255
79602789,everyone,943272863580
64840047,name,7135522512124
68373195,these,8622324207442
697029,step,8048990416873
17056311,no,4854709352591
56034987,letter,9581871822224
23819409,build,4995797254618
32450889,federal,4312168093635
57129808,about,108489177534
66360519,easy,1505624178962
59339583,right,1340611322470
49004790,return,3649112238643
58504625,build,5226481381598
33347716,yes,4843803186168
19025049,couple,2217187589262
87903127,resource,51283429018
96090528,might,1505576606910
65214385,seven,2355935553081
34989460,hold,1931458273343
553484,fast,2457037500383
52021944,like,9881138059462
23862285,different,6820946807713
64729855,down,4505584678176
98914324,two,5501701896065
20830864,yes,279828022517
76249885,hotel,4445025212727
54141970,box,7737861634279
85891085,forget,6745997069012
32183205,from,1589028347199
44272366,nor,5007069750814
20361184,total,3083396442038
83697381,center,1436931680649
1249804,part,1123571957525
67243594,argue,3741275606137
86100343,grow,8388850373355
94606134,range,3072755935417
17713027,available,1679763873108
17720187,during,1467976813237
21982632,medical,4157869469709
84089151,happy,8452576694356
77605119,special,1226582037244
61772063,sure,8574522917481
65322172,source,8497233995276
18087190,too,3602023382161
64229579,choose,3294612817322
53212548,last,9854060272888
38721891,different,7592038867365
66044269,fund,5362201046031
23829979,serious,2810514972977
30426324,need,720358537434
63161634,take,361420445274
15263928,site,8443659628857
86989462,play,3325663725578
2470015,myself,8237838030098
45965095,its,6891645502873
56754116,table,3973097778195
66580655,special,1613428802275
71625679,rock,1022960497241
365812,attack,5828402639905
25010284,threat,8237838030098
45607051,arm,1482614908807
13533948,bag,2949662719319
27330015,drive,4675894161355
97595780,create,5364717466857
71222203,agent,6824849083878
41153908,anything,9626822148269
30916750,follow,3365809696310
12252969,try,2592107130988
48330530,about,1127758605049
34838715,begin,614203142191
37180342,change,1569312744467
83904146,force,1913360739483
27221004,Mr,7692773388401
39936679,young,5112182503413
56989018,none,8547670058663
91245509,necessary,3871152639001
59634157,majority,9481036843793
86776121,your,7061096345158
16076882,sell,314575582081
91617350,make,8879224433552
12359671,network,4454728093214
87397791,represent,9452385999199
49606336,receive,826346151312
31851147,professor,9791687529197
4908161,action,2496735961010
82155722,enough,7643157555247
3926045,able,5492757517963
36396244,whatever,8974031564658
98053109,performance,2529385811738
3196048,under,6245069071876
15244687,how,3854124975173
72653271,great,393428148267
84855838,authority,8815056551842
51176123,religious,2034592680618
8528891,them,3170265890215
61415748,million,6277514997715
39317942,future,958662709924
930718,yourself,3279305228457
11122757,agreement,4539924144983
66832501,treatment,10120815320
81220005,production,5857454527873
21640805,million,2371817088193
30892331,together,8003231759011
43790683,face,7642825214591
25075935,expect,3842424766674
4120973,return,4856848913693
18191163,meet,9019511480754
28732503,yet,1160479620327
76085906,future,4899648018520
2959222,push,705058088379
18937428,stuff,1931458273343
21113938,hospital,4831591151564
91040864,both,2665018277724
12387433,war,5429377683247
