CUIT,razon_social,id_domicilio
6526284436058,"Thomas, Stout and Rodriguez",79495263
7058344895203,Sweeney-Taylor,86169696
6424601614895,White-Richards,39094433
4071554449714,Harris-Smith,66368308
7918484046229,"Macias, Patton and Rivera",2406482
6072987650526,Harris LLC,3195856
5540240135539,Norton-White,89779473
8741525237974,Mcbride-Christian,81693984
8474895970297,Alvarado LLC,12147518
6746418226836,Moore-Jones,92730895
2684420945553,"Thomas, Tucker and Hale",79691604
6598659400868,Young-Jones,47685760
787896007214,Casey-Myers,64354713
8170036766349,Roberts-Wells,34543845
2786329177303,"Johnson, Medina and Anderson",26007765
3493560349826,Gonzalez-Berger,11230594
5569541834745,Thompson Ltd,69510628
4991919327074,"Mann, Phillips and Mendoza",55534476
637096106050,"Maldonado, Hernandez and Houston",880089
8688919881253,Moran-Shelton,73473516
4135607803856,Gray PLC,39286926
5288178591925,Morris-Barrett,30267523
7902825724338,Jenkins PLC,96655205
7264795566043,Johnson-Walker,70432779
2131939791491,Benson-Kelley,54795967
8174005747791,Hamilton Inc,5458649
6993448908628,Ramirez Group,10452642
1074752331866,"Reed, Hines and Morales",93403915
6094114485330,Chang-Hampton,68990903
6821944255278,Williams-Brewer,55119239
1308989798462,Parker-Espinoza,5085078
4534026822012,Williams LLC,15463968
307016632072,Brown-Mills,33228790
5219117201882,Singleton and Sons,85806734
4773674820866,Harvey Ltd,3468987
9847280120634,"Escobar, Robbins and Sanchez",27028522
6498465487436,"Mendoza, Haley and Harris",95396158
7804635852166,Allen Ltd,85775305
8725616633312,Mclean-Norman,32714309
7609640227919,Clements-Tucker,65337387
8497920760091,"Bird, Valdez and Schaefer",74223286
4592246261100,"Torres, Montes and Bryant",62716546
3257880939204,Romero LLC,72741335
5029661484078,Barnes-Sanchez,8951438
2457289365138,Adams and Sons,59586225
7129372836815,Gibson PLC,77281490
1976281382766,Fisher-Reyes,92022403
9208524959539,Hess-Rodriguez,77859610
4117166818839,Freeman-Armstrong,95890046
2741252916055,Wolfe-Bowen,65053372
7549282407741,Thomas LLC,10256466
8443916759668,Benton and Sons,34990276
4579322359137,Blake-Long,74743009
6916352930790,"Haynes, Ramsey and Bowman",20613113
1699340999785,"Massey, Estes and Robertson",81522272
356136578259,Morrison-Wheeler,44238182
5414098940144,Ramirez-Warner,85453140
357909336869,Ruiz PLC,65078961
6209334600329,"Ballard, Lopez and Adams",67819776
4305276109445,Barrett Inc,31529425
5672859274110,"Miller, Adams and Williams",86441985
7434913334145,Gonzalez LLC,42709065
85780747650,Jenkins Inc,68386724
6039048544699,"Hughes, Daniels and Howell",71970598
4514051159566,"Howard, Hughes and Hanson",51020950
3042469554455,Davila and Sons,34093253
1865081290351,"Pollard, Ray and Holmes",22851237
9617882648943,Jackson-Perry,19598905
7008513226766,"Skinner, Harris and Stephens",43763826
308947758257,Wise-Gallagher,30847866
6825280957203,Baker Group,4063845
8766244446119,Zuniga PLC,70322585
5216255366311,Smith and Sons,19265334
2410318574548,Snow-Johnson,3007580
4039252665088,Jones-Collins,80424075
8659778356457,Patton Group,94426415
8656847416671,Rios-Hunt,87068268
9121952431080,Ellis-Kirk,68016521
2989962710602,Shields and Sons,32689798
1526017915558,Woods Ltd,69415651
357292455572,Johnson Ltd,37700546
988083763384,Powell Inc,26139582
5175245618161,Contreras Inc,26041921
1002230023506,Lewis LLC,27553064
9771803483866,"Brown, Kirk and Washington",1229084
1417513804831,Torres PLC,9916664
1050182384499,"Nguyen, Hansen and Hart",34372196
7076086104791,Evans-Hamilton,69785563
7133253093084,"Mcpherson, Williams and Hickman",91801300
7302054815275,Davis and Sons,33254728
2457123588358,"Oneal, Johnson and Bass",66908284
5185967074339,Phillips-Morris,73116095
1187486041475,Mitchell-Smith,48728419
3767813406116,"Patel, Davis and Lee",14482773
4475070098419,Butler LLC,95758038
2062677791090,Austin PLC,58917476
2890137012426,"Sellers, Ball and Leonard",26043610
9626465494605,Martinez-Adkins,29809561
646461092161,"Figueroa, Cruz and Wagner",23029074
960977372688,Key-Roberts,34968189
5567942770956,Garcia Inc,31035613
4592382162056,"Johnson, Mitchell and Thompson",29949834
9920731017031,Bell Group,65746066
1600777991378,"Bowers, Vargas and Hill",84428872
4392672937257,"Johnson, Vincent and Gonzalez",56585664
912611776825,"Murray, Jones and Rodgers",12751236
7946482253844,Bradshaw LLC,21594519
2373187419383,Davis-King,25801732
3303409323719,Hawkins-Yang,5237568
1742995417148,Hinton-Fuentes,98401336
1727441189448,Haney and Sons,90950198
8504798602900,Schmidt-Ware,79854075
7159228781328,Williams-Pope,20247306
2443869115416,"Peterson, Waters and Ponce",67349749
2786071703099,"Campbell, Berry and Smith",93443818
6161924538908,Oconnell-Smith,93514092
740649957326,"Floyd, Johnson and Martin",29137989
6870290429205,Davis Ltd,59390468
8958319270154,Garcia-Carter,61881743
3646401265161,"Walker, Smith and Carpenter",22675819
8362414237189,Carlson Ltd,98567810
1820242634034,"Hart, Reed and Chung",81049463
6527296312218,"Lam, Perez and Diaz",93502086
465230695823,"Castro, Fisher and Brewer",66867853
4858437968519,"Barnes, Howard and Juarez",34707651
5636407031884,"Williams, Hicks and Cobb",10570121
4806342384654,"Wilson, Taylor and Butler",16836726
4301901093580,Kirby Ltd,46897318
246111960094,James-Baxter,87385606
9585177106999,Flores-Bell,99573412
6603089409761,"Ryan, Kelly and Morgan",37454115
8861261313804,Hernandez and Sons,85705364
7988848588770,"Yates, Romero and Morris",9789847
617316462271,Johnson PLC,67746577
2290494604637,"Swanson, Roberts and Crawford",96867695
40146530972,Murphy-Mullen,31469997
1169903254107,Navarro LLC,7315955
5288599011700,Garcia-Black,40269185
3105254397123,"Haney, Andrews and Shaw",11682557
4950044953997,Mclean-Taylor,80471184
9879047705343,Armstrong and Sons,97247807
1413729398522,Scott Group,54778846
9069280692408,Smith PLC,33173344
5519971893025,Gray LLC,9299784
1966330289325,"Snyder, Fuller and Rodriguez",53925227
3201066579349,Jones-Adams,90055196
8150763033275,Harris Inc,13678050
1900816106204,Martinez Inc,18308008
7652000830416,Gutierrez-Smith,52688563
4068751976529,Graham Group,39998860
1664850349566,"Reyes, Jones and Bowers",22042012
1790816763305,Myers-Wright,51837914
9339999422477,"Mullins, Goodman and Brennan",62569536
7063251628385,Watson and Sons,76946534
8899702086955,Shah Group,70111229
7282797853785,"Shields, Sanchez and English",56408937
2097048032253,Rodriguez-Nichols,46382568
2043320734299,Phillips Inc,17350903
7602534311943,Fields Ltd,51886438
7178249921692,Chavez PLC,17050176
7068357049847,King-Crawford,70832810
295680261669,Johnson-Davis,75524842
4498133658014,Willis Inc,9232430
9302635006686,Robinson-Harrison,63772492
493328585988,Hunt-Cardenas,45234747
9875561649996,Johnson Inc,47135574
6417687913753,Bond-Johnson,81744094
323326334303,"Matthews, Robinson and Green",63393057
9917188291741,Freeman Group,18651364
8249026510296,Black LLC,77687366
6285367845824,Hale-Barnes,84491053
2372743196008,Wright PLC,9188365
7345795196206,Daniels Group,99385458
2172976380662,Ray PLC,29338779
3929532803599,"Swanson, Mitchell and Dawson",85339630
9982813195245,"Huff, Sweeney and Johnson",12118476
7208805144294,Olson PLC,64293911
2052202633308,Williams-Lee,88178950
6489380626547,"Taylor, Sanders and Weber",66387719
3829447904279,Thomas-Anderson,52457511
2389164933134,Perry-Morris,68847501
4674053044069,Hall-Garrett,78942057
8341704395303,"Cantu, Gray and Bridges",34194666
606074237338,"Webb, Coleman and Simmons",90671505
5404528064546,"Anderson, King and White",52520686
2332959932003,Jackson Inc,60281119
9344357602740,Bowman-Spencer,23910421
872067643860,Moore-Ward,94221708
9254131049145,"Garcia, Robinson and Walter",14539165
8851036639461,"Phillips, Johnson and Rivera",4011179
7797596625967,"Frederick, Sanders and Mills",35095141
4135564294440,"Campos, Mendoza and Mann",86706628
6779337666854,Davis-Macdonald,38636306
7155672727476,"Crosby, Hill and Thomas",60330286
6199595991478,"Hernandez, Jackson and Thomas",87393025
6102046663275,"Smith, James and Walker",30414787
7035009452738,"Skinner, Rodriguez and Lambert",6807383
6836672181175,"Miller, Kelly and David",53765458
4420185511647,Stein LLC,94819712
6983094311519,Ferguson Group,39475199
7892985624738,"Mitchell, Garcia and Long",10532235
248121606431,Rivera-Padilla,41906016
6772944103588,"Rodriguez, Parker and Middleton",92759290
9453021108240,"White, Robertson and Montes",28287890
5291258390108,Rice-Gonzalez,55141305
5217442380012,Bell-Castillo,37459021
937080962944,Baker LLC,57487734
1688393389943,Phillips Inc,90402220
8704112335490,Long and Sons,53282195
4763950224344,"Lewis, Patel and Compton",73337039
7702549192718,Allison and Sons,3485064
9959516132200,Sutton LLC,41924325
4911327871522,Burns-Joseph,44326814
6449924765592,Figueroa PLC,92992345
6562167875981,"Medina, Ellis and Buchanan",12573077
7550522831730,"Delgado, Morrison and Soto",95874266
5482996363752,"Brewer, Reed and Patterson",89591215
5489020978288,Oneal and Sons,35827010
1594751872885,"Strickland, Martinez and Martin",63779460
9197192789701,Alvarado-Taylor,12014171
9985205964468,Mendez-Knight,42295608
708297318326,Goodwin PLC,90914203
9763954049653,"Banks, Jimenez and Rodriguez",39496446
9289961037039,"Dennis, Clarke and Myers",41954656
7604278626931,George-Vance,44325789
5905395245108,Garcia-Williams,92702555
2412467261656,Cooke-Rodriguez,20098539
9045434820067,"Nicholson, Simmons and Davis",23200548
6740397865981,Randolph-Brown,34120320
2031353641970,"Harrison, Matthews and Sosa",42732849
8050536070639,Garcia-Wilson,39294334
6730503881337,Carter-Griffin,70130314
6501510162479,Atkins Group,95595981
9021328649182,Bennett-Hicks,10593698
7581673330775,Gonzalez-Potts,177391
9949992874405,Moreno-Roberts,3394557
4640146977561,"Hart, Petersen and Thompson",44623067
3527565128358,Morgan PLC,67877603
3016644391702,Alvarez-Jackson,5820974
5819052850446,"Powell, Cruz and Sanchez",1687822
926428152966,"Ramos, Duran and Gonzalez",29608771
2441957056106,"Nash, Aguilar and Palmer",69099027
7755256721352,Hernandez and Sons,26137225
3506131420696,Neal-Rodriguez,39475199
470422192636,Lambert-Barron,42832036
4774143278363,Jones Group,12759436
6712453393655,Wood Ltd,92242109
1057746808655,Wilson-King,55874037
2578091906078,Russell-Ellis,50578283
8728358467998,"Oneill, Guerrero and Harvey",2566174
715189401796,Wilson-Johnson,1024720
9154443615876,"Hodge, Salazar and Chen",55601771
9175869662539,Miller-Adams,52954593
9980378522113,"Hunt, Shaw and Smith",85316277
5746254440372,Montes-Brown,22384915
5135414897093,Powell-Perry,24072337
5076356172044,Graham LLC,74857675
6730189961956,"Short, Garcia and Rodriguez",21983495
69392881933,"Chavez, Hughes and Hall",53520781
2917597981335,"Mclaughlin, Garcia and Taylor",27179868
4930143188180,"Brown, Brown and Lawrence",2757825
7536286861960,Taylor LLC,57501759
4069455140472,Flores-Bowman,16584258
6643520874313,"Hudson, Bautista and Cruz",6249269
4997990126963,"Perez, Jordan and Jackson",13424265
7059392958033,"Jones, Jefferson and Bradley",1496867
6914964585881,English and Sons,50578283
7539919700163,"Ellis, Johnson and Williamson",3649307
6818810037114,Reyes-Byrd,60376940
8172628564829,"Rogers, Maxwell and Jennings",31902842
4944064539521,"Hoffman, Nixon and Fisher",92328441
5664780785658,White Group,89856575
2926991175251,"Dickerson, Hamilton and Wang",16376465
1042214515485,Stephens-Bauer,98981589
1050205583496,Taylor-Klein,61746144
9476495300022,Phillips Inc,31063903
2125718397992,Martin Inc,36945403
9141045330983,Herman-Saunders,5315508
3069473219633,Chavez LLC,16707527
4216208370774,"Bender, Hudson and Mitchell",14192849
6672698925513,Johnson-White,2283943
3882223245960,Nelson PLC,7301142
6178184763986,Hall-Smith,97785356
6573637698212,"Jacobs, Green and Davis",128793
1453651010225,"Anderson, Walker and Lynch",75097862
1339708833088,Rivas and Sons,53382956
4130125509027,"Davis, Gibson and Ruiz",44705209
6674404779117,Shelton-Hernandez,69683216
1540808341205,Knapp-Mcclure,34827729
2002945900468,"Vance, Irwin and Jackson",52749716
9589892349548,"Wagner, Miller and Hendrix",40243346
406860775298,"Kelly, Aguilar and Flores",62781870
760607291440,White-Rice,10028703
3639588498838,"Simmons, Fowler and Shaw",97898859
7263016760297,"Hansen, Mcconnell and Potter",11894397
6618838948639,Chapman and Sons,1158654
5335249219465,Park Ltd,9428206
9091892416072,"Grant, Blevins and Thompson",45529649
3963197720741,"Guerra, Davis and Anderson",17738744
3614487213206,Newman-Williams,46618406
8064552418589,"Valdez, Ayala and Figueroa",57900520
1889687965487,Lewis-Morris,93904789
4474237680165,Morris and Sons,46173993
3526984574362,Hernandez and Sons,97327765
6186252978182,Stephens Group,49400464
2386514821092,Morales-Perez,44499875
8152566223058,Willis Inc,66607513
9435857134270,"Rogers, Jacobs and Yates",75820650
2428697852579,"Wilson, Smith and Martin",19814
5731487110072,Knight and Sons,20230869
120065326830,Williams Ltd,93822505
9314285444601,"Miller, Perez and Smith",97428320
7022106445324,"Dixon, Sawyer and Suarez",62829216
890470511287,"Shields, Zimmerman and Newman",86442888
801305058592,Fletcher and Sons,54900093
2862812742710,Malone-Gibson,54633356
7562305180723,Morgan and Sons,76675470
6110529310042,"Kelly, Hayes and Howell",22595869
4058787984588,Mejia Ltd,21568800
3268950335662,"Bishop, Hale and Walton",70573225
2098694349840,"Thompson, Pierce and Perez",38363208
7767416088594,Fisher-Manning,37711449
6845799722852,Martin-Moore,63840550
2866608420524,Robinson-Phillips,58638724
2084734426136,Walton-Long,93266184
5069814452519,"Garcia, Garcia and Edwards",29287554
4414166473879,"Sullivan, Ruiz and Acevedo",26461268
7686364581239,"Brown, Alexander and Lopez",78262523
3611060217019,"Blake, Burke and Hudson",35902320
7672217404529,Stephens-Fisher,96272424
4608436791729,Barnes LLC,74091058
9075455548647,"Pace, Weaver and Reilly",68571442
8435030707711,"Taylor, Nguyen and Barnes",78334530
3129314399773,Ramirez Group,2922826
9735635150407,"Morrison, Lopez and Pacheco",5531067
616770589866,"Williams, Obrien and Gallegos",1557130
6412739529156,Matthews PLC,17232024
2096358060175,Melendez-Mckinney,22061888
2241061269453,White-Taylor,82089403
9381384491703,Roberts-Harding,75160972
3551220184519,Evans Group,71727073
9555544992438,Gordon Group,4084302
734012188675,Martin LLC,60605621
3985840417384,Miller-Kelly,44261470
547406002518,Hughes-Hoover,31430703
1984826848821,Luna-Warren,39637737
2719805763200,"Mann, Wallace and Roberts",74391514
9921743131664,Bolton-Proctor,91664913
7272024938860,Ward-Roach,53809228
1653522347450,"Robinson, Ray and Hill",34042741
4374032294540,"Johnson, Barrett and Thompson",85355825
8719161786467,"Mitchell, Mcdaniel and Carroll",47684893
1037814958462,Lee-Garcia,99193271
7662899295573,Romero-Turner,42970906
9690790095043,"Blair, Powell and Murray",68701271
3720354645673,Morales-Day,6924448
5402391301697,Watson-Flores,44065544
8453129521823,"Padilla, Moreno and Munoz",57047393
9462424258145,Hunt LLC,57564925
3182900103589,Ward-Stewart,91103176
518406642566,"Munoz, Sanders and Schultz",2283943
1127758605049,Gibson-Salazar,59555395
571800789054,Randall-Mcneil,16732686
2949066587675,"Chen, Scott and Calderon",39286926
8856159562480,Morris Group,58293579
4338717201723,Allen-Klein,24971905
4147582576556,Shaffer LLC,8231182
3918422448364,Sullivan-Brown,3327872
1496016045952,Mendoza and Sons,93384048
6020713965101,Benton Group,70598995
5801931908505,Clark Ltd,90552681
2302910423603,Davis LLC,31161151
7987457492254,Stevens-Johnson,86169696
5875698029774,Cunningham-Nguyen,40472049
6117411895506,Thornton-Austin,1084977
2092153203011,Sanders-Torres,43834353
5547066901100,Hicks-Day,77276366
3066602722891,Thomas LLC,44350454
9225100492050,"Owens, Rosales and White",43175204
6531853883432,Booker-Herrera,79958180
7925609346623,Rocha-Martinez,34802862
1185359837783,Decker-Velez,39045538
9746288095010,"Whitney, Clay and Ellis",54476509
8953509680004,"Coffey, Johnson and Lewis",94441203
8780438291981,"Hill, Rodriguez and Bradshaw",449381
1269539941440,"Lin, Zavala and Murphy",40753537
3023123845686,"Nelson, Rogers and Burton",8097823
2493248942114,Cox LLC,85912811
5986618247087,"Myers, Walker and Morgan",20948873
