desde,hasta,id_actividad_ext,Legajo,dedicación
1971-05-22,1983-10-27,3106217,77726886,16
1993-05-20,2023-07-19,65284712,19647183,11
1998-05-11,2017-04-26,31730741,57962693,40
1979-01-08,2013-03-10,42574012,21936048,37
2013-08-22,2017-08-10,58967150,85854264,32
1995-10-28,2016-08-31,57161513,51811044,6
2013-02-25,2016-05-01,38020976,40359858,39
1981-03-28,2024-06-09,44446687,30826116,39
2001-09-13,2008-11-25,48890615,68489874,9
1971-03-10,1994-12-15,75800117,53253152,7
2009-10-16,2014-04-22,63204459,96148435,2
1997-08-18,2015-05-18,88605694,71812763,24
2009-04-26,2010-09-21,52084074,42835516,6
1995-04-23,1997-11-16,62519059,69631709,7
1978-01-29,2005-06-04,69266382,33086631,38
1990-06-25,2020-08-29,40707965,45916237,15
1970-10-07,2016-05-23,80339966,58908404,9
2016-07-07,2017-08-17,2636218,32867889,17
2016-03-12,2016-06-25,65491240,66019960,23
1984-02-29,2018-05-13,49814658,54764267,23
1997-05-19,2013-06-17,81985686,62163138,28
1989-03-11,2021-01-14,40073194,63317148,6
1992-05-28,1994-01-04,33599617,74056809,7
1989-07-24,2009-05-28,66450599,79973787,19
1978-04-29,1992-09-01,97423893,77846563,21
2008-06-11,2014-03-19,92876023,24367928,30
2017-09-22,2019-09-10,74490703,65037410,35
2018-06-11,2019-01-06,49197933,41738217,34
1994-09-27,2001-06-21,99613818,93718127,18
1980-01-16,2001-09-21,14034476,41823123,7
1979-12-26,2004-10-14,40374555,34969722,15
1979-03-11,1980-06-30,45253579,11278009,17
2016-11-22,2020-08-22,12010677,38678249,32
1997-05-13,1999-05-24,9184470,34006229,7
1977-04-27,1999-05-31,91282621,71607466,19
2017-06-26,2018-03-16,75721944,93120072,19
2017-10-30,2024-02-16,26873145,8883619,37
2020-10-21,2024-04-04,1466539,69898307,2
1999-06-08,2021-07-03,40133174,16047550,16
2010-08-02,2017-11-26,13916751,15490163,8
2021-12-05,2022-09-09,72172759,81576379,25
2019-07-02,2020-10-23,4898432,1688697,20
2013-04-08,2016-07-02,28971175,56633669,6
1972-07-14,2015-09-08,12697776,52619174,1
1994-06-09,1994-12-22,31780965,56962480,33
2001-12-11,2013-01-15,49631309,63123048,7
1986-03-24,2022-01-19,90884475,92454280,12
2007-01-01,2020-06-17,2442197,30729963,12
2019-03-20,2024-05-02,88972680,1298977,37
2017-09-20,2020-04-30,16977963,69730819,29
1998-11-13,2011-10-09,29108796,45681179,21
1991-10-18,2010-09-27,65528806,89769487,39
2022-04-01,2023-01-18,61858320,49780315,10
2008-10-11,2019-12-29,31742896,64691431,14
2005-08-31,2024-03-21,91401018,43687764,16
2013-11-28,2017-03-28,33190565,77571757,22
1974-07-16,2004-09-13,59715533,34292173,14
2010-03-14,2021-03-30,69278991,97157455,30
1989-09-17,2014-08-20,84678125,40988918,37
1984-02-20,2021-08-15,87199922,44994279,18
2003-09-23,2020-08-10,27584956,70183189,12
2001-10-13,2007-03-27,90510143,55625617,14
2015-03-10,2018-09-22,91090912,28472582,9
1991-02-03,2008-06-21,19979729,3985860,22
1974-08-25,1980-10-05,98481356,95830315,29
2002-12-30,2021-01-23,81154039,52050461,14
2014-08-16,2020-01-03,92558885,92563895,19
1989-08-08,2000-02-29,51585650,78034851,7
2001-12-22,2023-03-29,35010315,12622829,2
2006-10-12,2015-03-08,42180180,6996872,18
2007-09-01,2010-01-04,45872451,30483219,14
1976-09-21,2019-10-31,71489247,85320841,24
1982-10-13,2016-08-28,8183045,66378779,27
1986-06-10,1987-08-17,6108697,25505258,20
1989-05-02,2002-06-10,36946314,45815797,5
1994-06-24,2010-04-17,33226599,45435374,23
1982-09-25,2001-07-27,85291814,51063039,35
1971-10-23,1989-07-01,8927049,14182873,22
1980-02-25,1991-07-09,9346247,70185312,2
1981-04-28,1999-08-11,88732542,73526121,14
2003-04-04,2020-06-12,28178424,84265031,5
2000-06-29,2017-12-17,98518633,96197897,7
2000-09-12,2020-01-15,79805565,15502671,8
1995-04-29,2008-12-06,49663353,93557243,24
1995-07-01,2014-11-15,63057949,30148056,15
1982-10-27,2007-06-04,6301290,17199373,26
1996-03-24,2003-01-26,4743258,16828457,13
1995-08-31,2002-02-20,20490060,65369042,11
1971-04-03,1979-01-08,67251456,42830806,15
1981-11-20,1989-09-02,5430868,11345235,7
2022-12-27,2023-08-10,37265361,96439916,30
2014-03-06,2015-11-11,91905834,99189957,27
2011-11-22,2014-04-19,50372368,36128814,39
2012-08-14,2012-12-06,72342477,57847550,13
1991-10-27,2009-04-13,36716576,10295880,6
1971-10-27,2004-05-01,2995315,86586415,34
1985-12-10,1993-08-05,70208956,76015382,27
2023-05-20,2024-07-04,76809682,22797185,35
1997-02-24,2021-04-12,87893349,49632114,27
2003-01-25,2003-06-06,98515062,17355465,3
1987-06-08,2010-03-21,82981356,6094121,17
1971-08-19,1989-12-03,93972933,51889642,21
1996-12-25,2012-09-13,73466908,22371056,24
1977-09-17,1998-12-23,50092850,13606312,8
2015-04-22,2024-04-12,80627983,31739400,34
1971-04-04,2008-01-12,6681287,72175674,3
1989-07-23,2015-07-23,81354619,41626642,39
1970-12-05,1972-05-04,74673083,634919,27
2011-09-20,2018-05-12,70908664,91704368,38
1984-01-07,2015-03-06,59015679,11910794,7
1995-05-03,2012-03-24,30873300,40418447,14
2008-12-18,2019-07-09,25387290,30164697,8
1979-09-21,1980-05-19,47603329,48459950,29
2014-05-02,2018-05-25,34613646,62784642,22
1979-09-08,1996-10-04,10129797,35797559,38
2000-09-19,2019-12-21,92614978,49356431,13
1982-09-19,1985-04-16,94042588,34121247,32
2000-05-05,2006-03-02,4921733,5639883,26
2013-10-10,2018-08-23,59967342,40138429,7
1977-07-17,2011-02-01,62659566,77535849,28
1977-09-09,2010-03-19,11287871,80230944,27
2009-07-12,2024-01-17,92563625,66615847,35
2015-07-18,2020-09-29,94514358,20914217,38
2014-02-21,2017-07-02,44281150,19423858,16
2008-12-03,2020-05-28,28914866,74123748,12
2014-08-16,2018-04-20,48362592,940677,21
2015-06-28,2020-10-11,26087445,65932183,19
2023-09-24,2024-06-27,36478330,5880208,34
1992-03-07,2021-09-28,95474962,33745295,22
2020-12-11,2022-01-19,61497085,7389475,17
1993-01-23,2011-05-04,47247497,5947102,22
1980-09-04,2018-06-19,47280254,52801624,14
2021-03-31,2023-12-13,13427145,3392618,39
2013-10-17,2014-03-09,98550285,67250557,34
1971-12-23,2002-07-03,63982183,86265592,35
1996-07-18,1999-01-10,30720263,90087422,23
1987-05-17,2016-04-07,13255277,12183847,17
2002-05-13,2019-12-29,55969722,63440007,37
1994-01-18,1999-09-30,313940,25363460,24
1991-04-03,2023-02-18,52955109,64462919,29
1993-06-12,2024-06-10,46588489,55136526,20
2006-06-08,2020-04-07,91141432,36884836,25
1976-07-30,1995-12-23,34237087,39421597,3
1980-10-08,2011-05-31,45108338,94793712,23
2015-10-07,2018-01-19,10111886,47401713,22
1970-10-27,1972-03-17,61569838,41285519,8
2004-11-15,2019-12-21,97773940,47178066,40
1987-04-08,1989-09-18,57770569,59196602,30
2009-09-27,2013-10-08,77170231,94065449,16
1984-12-09,1998-05-10,26535600,51675385,16
1997-08-10,2001-08-24,95561526,94111275,2
1981-05-08,2016-05-05,8064213,95583168,40
2018-06-24,2022-08-28,28826218,29428225,40
2014-10-04,2019-03-28,28611530,20077314,37
1975-08-15,1992-06-28,71531779,12946456,10
1987-07-11,1988-04-04,96843516,58649059,7
1971-02-27,2014-09-27,97817617,71498334,23
1989-04-01,2004-07-29,87427861,98389485,18
1970-07-20,1981-09-10,3487252,94045291,29
2007-01-29,2014-08-04,63142656,79382274,9
2022-01-06,2024-05-10,77307319,85231604,8
2002-01-28,2022-09-25,76450679,99124163,24
1993-02-01,2023-01-26,81084260,15947174,12
2005-05-19,2015-02-01,95051758,69665038,20
2024-04-25,2024-06-22,93140034,44636304,7
1989-06-13,2020-09-14,50340848,66222941,14
1974-12-04,1990-08-05,89532926,98546404,11
2011-08-30,2018-01-25,46459705,98258488,13
1999-10-04,2002-09-29,7269093,78009091,22
2003-04-09,2016-03-18,61504598,16207043,24
2002-04-23,2024-06-30,28026234,53421376,26
1974-05-14,2020-03-25,87798534,72117386,4
1988-03-11,2009-03-15,37216722,23303124,28
1980-12-06,1981-12-18,61311298,52726264,21
2001-06-21,2009-04-01,75178909,26447656,23
1981-11-02,1994-08-04,60703014,96215970,6
1989-09-06,2004-06-10,31507497,57512631,2
1988-09-02,1998-09-03,39435082,31782303,36
2002-05-27,2019-01-17,12654005,71928872,2
1997-11-08,1999-11-25,7315130,88449638,21
1989-08-25,2000-02-03,85800559,7488870,14
1971-03-05,2001-08-15,37656143,25834679,12
1998-06-20,2002-07-14,40365442,17241670,12
1993-08-20,2005-03-07,56956040,99283871,30
2019-07-30,2020-03-18,81483525,46184912,6
1983-06-28,2007-09-11,26728390,7926161,3
1971-12-05,2015-01-09,97828855,24436397,22
2009-01-31,2019-04-22,47253038,93873886,31
1985-05-31,1994-10-04,31173722,72824213,9
2011-02-14,2018-04-25,67263881,52799170,3
1991-07-15,1996-09-20,36243381,3584239,16
1976-02-22,1990-12-03,56528748,28705451,13
2008-08-20,2018-02-12,89869853,37041500,33
2023-03-07,2023-10-05,29533169,25488907,34
1991-02-12,1998-12-24,75908355,93149654,26
2017-06-10,2018-10-22,27421457,78861479,2
2003-10-07,2019-06-11,83167746,81675875,16
1995-11-28,1999-03-02,31621035,69535385,32
1976-02-19,2004-08-13,97716202,93325100,23
2000-08-02,2002-08-15,87910543,28085837,32
2007-09-28,2021-07-23,30171710,444307,4
1989-11-28,1994-04-29,40673588,17819665,31
2004-08-27,2012-09-28,83609854,10118308,8
1988-04-29,2018-10-04,40900228,43509891,8
1999-09-10,2015-05-05,99053009,15890067,14
2005-10-12,2023-05-17,46383733,85737501,37
1970-05-25,1985-06-23,36182156,40559584,36
1991-01-19,2016-12-25,57994801,18953217,18
2001-05-29,2008-11-09,66684778,32008356,29
1985-09-30,2004-03-22,81652128,8140835,11
2008-06-02,2024-02-14,4734289,22425439,7
1989-12-28,1993-07-07,86640627,49389454,8
1987-06-08,2012-09-06,56026790,15267885,31
2009-06-11,2024-05-07,32133823,69808996,13
1985-01-23,1987-09-01,40721360,12975936,17
1973-12-26,2007-08-28,35152220,45387928,26
2009-07-23,2010-06-14,83734233,95744945,35
1991-09-19,2010-10-12,47068870,30054579,34
1974-08-17,1992-02-07,81724486,70736072,38
2023-11-02,2023-12-29,39701998,7749179,19
2001-12-28,2012-10-11,68354089,72087753,39
1993-05-16,2006-03-20,64276008,84743522,34
2010-09-14,2020-09-17,13427145,7090179,12
1998-07-10,2020-10-24,22735466,11136579,20
1992-01-28,2022-09-21,39180955,76381180,30
1992-08-26,2002-02-17,20181437,4978662,9
1975-12-29,1986-04-16,77270969,37144046,6
1989-09-12,1999-01-16,34641739,13627224,15
2017-01-25,2017-04-06,54682982,54556640,33
2008-01-26,2011-05-20,7012599,3205312,10
1975-05-12,2012-12-06,27463991,16918846,13
2011-12-27,2012-06-22,42106482,9799316,27
2017-04-25,2022-01-12,60242095,8945080,15
2021-12-05,2024-04-27,96843516,55454520,28
1999-01-15,2001-03-28,70238813,81494507,6
1989-11-30,2005-03-16,8153255,8736916,14
2003-09-27,2024-06-17,95540752,92409983,27
1973-06-28,2012-09-22,1995400,7170037,14
2015-01-05,2023-08-25,26535600,96997344,33
2015-01-22,2023-04-14,94453298,23918203,2
2005-05-16,2012-06-20,24874048,26606951,17
2017-03-14,2023-01-16,52262258,63500188,2
2010-01-14,2014-11-02,25934081,19280291,33
1981-05-20,1999-05-30,73388524,18216005,16
2012-09-22,2014-12-14,74776226,3435394,34
1989-03-02,1993-01-04,43629160,4606736,9
1997-01-21,2014-11-19,85214445,14550114,23
1981-03-27,2016-08-17,79998270,41418839,14
2005-04-01,2013-09-17,91746885,84142152,12
2024-06-13,2024-06-25,43916360,52124126,22
1983-04-22,1984-10-17,6885079,72564270,25
1988-04-09,2004-10-25,83029083,1490797,6
1989-11-19,1997-10-29,35977106,8057884,7
1977-10-29,1991-09-08,17774350,82873883,24
1998-02-01,2005-12-26,23536714,68441193,20
1986-02-08,1986-12-11,68147303,18402714,33
1982-04-22,2014-06-14,3776792,77804464,20
2000-01-29,2002-08-23,44857934,20757386,17
1985-03-18,1986-12-14,39000227,6832313,12
2005-10-15,2018-02-24,66464523,77188748,3
2012-10-24,2021-02-12,92467085,97753540,8
1979-11-27,2023-04-03,76657921,46835813,32
2002-03-16,2007-03-01,83007453,25725794,13
1988-09-27,2007-01-15,22903866,22577329,9
1999-09-23,2007-04-23,60162759,59481585,11
2007-06-17,2021-01-28,46706110,62421111,3
2020-09-12,2022-01-02,94110677,90297911,8
1997-09-19,2007-11-27,70065656,57657986,22
1984-02-19,1997-11-03,26990307,67950335,1
2001-12-25,2014-01-31,65721854,21136881,20
1972-05-13,1982-07-12,98719148,54700639,37
1993-04-26,2002-01-11,77940084,78606327,22
2023-11-30,2024-02-05,70770814,91485927,19
2007-12-09,2021-03-12,88731628,46759694,7
1980-02-18,2015-07-03,45168477,59499004,30
1984-06-07,1997-03-05,39935945,71467780,35
1977-06-20,2011-12-03,19400143,28529596,12
1988-08-13,1991-09-24,11605935,18827758,35
2011-10-28,2013-07-13,69344969,33977114,19
1983-07-25,2011-09-17,5784188,24160013,3
1985-12-05,2004-07-13,69847092,61893274,31
1990-08-13,2002-01-07,5726909,21531794,30
1978-04-13,1990-12-11,63946312,75040241,23
1984-07-02,2019-09-07,80830961,46825104,14
1981-03-01,2017-01-26,45876429,338682,12
1994-12-07,2009-12-06,18010070,84630898,33
1998-11-17,2021-07-20,34065522,33768819,20
2020-12-26,2023-03-17,86688810,1890956,3
1988-10-01,1995-06-17,73292762,46487194,37
1986-12-06,2000-03-20,18777967,29961971,40
1991-04-02,1998-10-09,60955671,10595799,23
2006-08-10,2017-11-09,10065558,1112668,5
1993-04-25,2016-01-26,62766408,10333999,22
2001-08-18,2022-09-12,73708847,15580034,18
1976-09-11,1985-10-19,75666688,91693294,18
2021-07-30,2023-03-15,58332712,38800688,25
2005-03-24,2022-12-21,51040612,3914498,35
1991-09-02,2017-05-30,86765282,36931611,29
1989-12-26,2024-06-09,48121621,29926388,18
1984-09-30,1997-12-18,34811587,64791609,36
2014-08-16,2016-07-24,55351868,18364139,40
2012-03-08,2012-06-16,87205767,56992534,33
1971-06-18,1982-08-15,32347703,63439398,5
2007-10-29,2013-09-05,27030163,89851223,30
1985-01-23,2011-10-26,98864452,4438858,39
1976-02-15,2022-12-05,86158545,36879237,12
2018-12-20,2021-01-11,85607580,72098804,37
2009-08-29,2010-02-11,87387306,39609875,27
1971-01-22,1990-06-28,93490137,95026984,5
2006-06-21,2011-05-06,29108796,29669019,14
2016-02-19,2017-03-15,90007206,1014365,23
2016-01-01,2023-09-09,89456887,57275733,23
1988-11-23,1998-03-31,30441245,1417552,14
1988-11-20,2003-11-05,88306150,94538626,16
1979-09-26,1994-12-26,73399676,45324583,15
1970-10-22,1987-06-22,19713445,19311273,26
1983-12-10,2010-04-09,45541037,32861904,8
1993-03-05,2018-01-03,74196506,23618037,19
1988-04-22,2022-12-26,87126699,94113308,25
2018-03-25,2020-08-17,79210576,77660376,28
2018-06-29,2021-11-07,35105217,67632154,30
1990-01-29,2003-08-24,57712545,5180582,16
1999-11-09,2008-04-10,20338344,87529896,23
2016-05-16,2023-03-22,66086683,23477894,34
2001-10-13,2012-06-10,61982600,51417119,11
2018-07-16,2018-09-25,27962030,32042979,38
1988-09-29,2005-03-24,34980614,50310079,25
1971-11-30,2005-12-23,86307939,59980753,19
1985-08-09,2009-06-26,57200357,57839381,7
2023-10-14,2024-06-04,83011698,11069153,11
1977-09-20,1997-01-01,78009488,72126425,24
2001-07-07,2013-03-26,75652488,29732692,3
2009-11-07,2014-07-24,73676906,16608980,23
2009-08-15,2022-11-12,29533169,52365329,30
1993-12-21,2011-08-03,41061854,25036903,1
1991-04-01,2021-12-17,8394895,50799157,7
1987-10-15,1996-02-25,45451802,19591047,19
1983-04-13,2006-04-30,37113516,70592505,26
1992-07-01,1997-07-18,34694305,79853855,3
1995-02-25,2001-02-06,30137678,79094085,30
1979-09-25,1991-02-22,34352219,86406829,12
2003-07-17,2008-02-21,96090135,27570346,37
1973-07-14,2007-06-15,23590178,88655805,7
1979-04-30,2018-11-03,60225195,9940457,21
2010-06-29,2016-05-30,4377867,88030829,26
2004-10-08,2009-12-18,76687343,70391974,34
2009-03-01,2015-02-15,86415324,22684876,36
2012-06-23,2020-04-21,5731811,78150766,1
1998-03-04,2005-10-04,61402793,25342658,11
1984-01-29,2022-01-15,69268395,88161359,9
2015-12-20,2019-12-21,27330874,19028260,6
1988-02-09,2017-04-18,56829580,50461449,32
1976-12-16,2003-06-12,17718365,12254871,9
1984-11-07,2016-04-29,430604,57623209,10
2014-08-04,2021-02-02,32171108,12270449,25
1988-10-02,1989-03-22,54956268,51663487,36
1991-04-16,2015-09-19,16552961,83865934,38
1991-02-04,2019-03-11,46598226,95924064,7
2010-08-02,2015-12-26,67409719,91226319,17
1997-08-07,2020-07-28,16391678,10260392,30
2009-08-03,2021-05-05,39298758,74510304,34
2012-09-16,2015-05-28,72140043,87260473,24
2017-12-26,2021-03-23,17567813,8507592,36
2007-02-04,2008-08-20,51577309,49521205,36
1992-09-04,2010-10-20,77776657,47199789,9
2016-07-24,2021-06-19,48738554,54987113,15
2018-04-22,2019-01-25,83237297,93876840,10
1987-10-14,1990-10-15,84041061,99177709,35
2007-10-25,2018-04-08,97782870,69342146,31
1976-10-21,2009-05-29,69349200,98494579,19
2022-08-18,2023-05-08,40592858,25139033,7
2006-10-03,2010-04-02,5496425,46904082,23
2009-10-06,2015-03-02,95782368,95551277,31
2011-06-28,2017-03-29,48996370,2889012,9
1988-10-08,1991-12-03,3757801,55400564,24
1979-03-24,2013-03-08,54901587,52547769,27
1991-02-25,1992-04-02,27142019,35698553,3
1982-10-09,2009-02-13,86659228,18056843,12
2010-12-27,2019-09-17,42744371,37937898,17
1994-06-22,2008-03-13,87218066,52955428,6
1991-07-10,2003-08-22,67975719,39921174,16
1970-11-09,2004-10-05,80832868,14962673,12
1990-08-08,2002-05-15,84397058,75731123,23
2022-03-02,2022-08-11,58045491,82635914,35
1991-10-04,2021-01-14,52281693,39672507,38
2017-05-18,2023-12-09,37643581,20985038,22
2019-05-30,2022-10-01,57330550,58107152,18
1974-03-28,1992-10-22,74995409,17526212,2
2019-09-17,2023-09-01,9193562,51658790,27
2017-02-25,2021-12-26,96932696,49517330,6
1988-10-14,2001-08-24,28350290,94147034,37
2003-12-08,2018-08-03,28959659,56166046,22
1992-01-04,2000-11-26,19547922,62030419,15
2021-11-22,2024-01-17,70391511,19353424,11
1985-04-22,2006-11-27,44915109,34297787,18
2007-08-18,2009-05-07,27905259,16401036,16
1988-03-27,2010-08-13,94222838,92614366,35
2020-11-03,2021-10-02,3225495,19245820,13
1980-06-10,1996-01-20,34065522,7703013,23
1976-03-21,2000-05-03,32362672,33949603,21
1999-04-23,2006-03-31,19884772,95791750,1
1973-10-01,2002-11-23,85189368,16620936,9
2011-05-18,2022-07-28,49932384,45442575,6
1998-03-26,2010-12-07,8356008,31471325,33
2003-08-16,2007-04-29,8442473,21320619,22
1985-11-25,2003-03-08,1815055,46159468,37
2017-06-21,2022-07-16,2652135,92243601,9
1979-06-15,2011-03-18,59530149,10582855,38
2016-05-28,2017-09-18,22908268,36461566,40
1970-08-03,1978-09-01,9357965,56681524,5
2000-08-09,2008-11-16,75247447,31224412,22
1992-03-02,2014-11-04,81542425,69824445,25
1989-03-08,2023-10-12,28201024,89918853,8
2016-05-07,2016-07-22,18569179,27715443,3
2008-08-10,2018-09-14,99217539,23012280,24
1979-10-28,1991-11-04,63567603,66466612,27
2015-03-15,2015-08-31,6626387,47585947,22
2019-09-22,2020-11-11,52504935,20415359,33
2019-11-16,2023-12-14,24317291,95134979,31
2008-09-03,2012-07-19,48168093,19491318,20
2009-06-04,2009-07-22,87134406,64278454,30
2016-10-28,2020-12-29,81711149,36536566,22
2005-01-23,2010-10-04,18518098,24705636,26
2008-08-25,2010-01-24,72863804,85077467,10
1987-04-23,2002-07-27,48198977,46370841,38
1994-04-13,1995-06-14,13074335,99275665,12
1980-10-20,1991-05-31,82793584,47736688,14
1998-11-25,2012-05-16,9799597,7466930,10
1986-08-20,1999-07-10,91846148,83952852,25
1986-05-31,1987-04-20,30147538,18098936,39
2022-07-25,2023-04-23,97092937,58513599,33
1993-05-23,1999-01-27,34723036,45755765,32
2004-11-09,2022-07-24,14328673,85237084,35
1994-01-03,2000-07-06,41032247,32416784,1
2017-04-12,2018-06-14,25016843,15719510,23
2023-05-27,2023-09-19,4352850,37394865,21
2000-01-27,2001-01-31,19460022,23483837,30
1994-04-03,2001-10-15,59604606,55739830,30
2011-11-25,2016-12-19,28217627,27324199,21
1994-11-11,2005-05-14,26241432,29367042,21
1978-08-29,1986-11-24,84187919,24897680,37
2008-04-21,2009-01-09,52979073,33961794,12
1974-05-29,2002-03-01,88855161,19771746,13
2021-04-21,2024-06-08,89349958,21219860,20
2000-06-29,2001-03-14,3340261,82340144,3
1995-02-08,1995-07-06,69232323,81301208,11
2010-12-15,2024-01-02,81825490,56583899,5
1982-06-13,2004-08-10,17598385,21879849,31
2007-11-02,2022-08-31,80856367,12885912,37
2019-11-02,2021-09-11,69468262,89073959,19
2013-10-19,2017-10-25,98795983,14555113,28
