idTitulo,Legajo,Desde,Hasta
52101,96592202,1985-05-28,2005-08-05
20404,93908125,2012-08-09,2015-04-11
71701,54700969,2001-03-09,2010-09-06
36503,33787894,1995-12-11,2022-07-18
81333,79559142,1976-10-03,1983-03-29
8259,9145845,1978-04-22,2011-03-30
29885,79623394,1987-05-19,1997-03-15
29078,81017970,2019-11-15,2022-11-01
28648,84452900,2006-09-12,2016-01-07
11590,48054530,2008-12-08,2009-09-15
80175,33705423,1989-01-05,2010-05-18
87213,57165880,1978-04-08,1978-09-17
40084,68693420,2003-11-27,2014-02-16
29239,59747516,1978-06-16,2001-08-22
1634,44109707,2001-02-27,2023-03-03
90282,6625206,2006-11-24,2011-06-04
2692,37478032,2003-10-07,2022-06-16
64147,33688897,2005-03-14,2015-06-21
52223,93999474,1994-09-03,2020-04-15
13750,22585137,2015-08-28,2020-09-29
25130,49012871,1996-10-18,2024-07-03
69481,16539670,1975-12-18,2005-08-13
801,77938937,1986-03-09,2013-04-13
53754,48057359,1994-06-22,2011-01-02
10139,77557175,2000-07-27,2002-07-22
82470,18329310,1994-12-09,2012-05-02
82672,64025001,2012-07-18,2013-03-19
80365,94921740,1986-01-05,1991-06-18
15500,79784107,1995-08-09,1996-08-26
68893,64137120,2000-11-22,2006-05-04
37406,89750029,2011-11-26,2022-12-02
55943,10781330,1983-12-28,1989-12-25
6868,66355674,2017-09-04,2018-08-11
37247,57611218,2023-02-09,2023-10-11
98673,50031514,1984-08-15,2021-08-19
82243,89570047,1988-06-24,2005-08-03
59463,41563256,1987-07-27,1988-07-03
12346,8252958,1978-06-12,2022-12-19
34902,4819032,2005-07-01,2007-02-10
32482,68233136,2001-07-10,2004-05-14
17166,83504768,2015-08-27,2018-03-03
43828,58856947,2012-08-08,2014-09-09
2768,95263695,2019-01-20,2021-06-04
48759,86526134,1975-07-10,1998-06-09
73197,62598490,2000-04-09,2003-06-10
93769,91359914,1971-11-03,1986-08-29
41049,31149353,1990-09-07,1994-06-09
50090,50519824,1996-04-26,2000-12-29
99006,48513524,2013-10-12,2016-08-16
19799,58529160,1990-07-25,2012-08-24
59285,7740603,2023-02-16,2023-03-26
62737,21399401,2001-04-10,2010-10-20
56389,77320882,1995-07-18,2012-08-02
99569,61820839,1973-07-28,2005-07-30
23755,97232916,1999-09-26,2011-01-28
73612,17165136,2000-02-19,2009-11-30
61737,4703027,1972-01-30,1994-04-18
13359,86210925,2024-02-28,2024-04-24
48318,87925824,2021-12-14,2024-02-25
6737,27539814,2007-05-28,2012-04-09
92646,68491859,1996-07-19,2006-06-27
47430,29687081,2010-02-15,2014-04-20
4213,57997675,2012-06-02,2023-10-02
46289,3164394,1997-06-30,2012-02-16
85703,49517330,1987-01-21,2003-12-23
39202,20501016,1986-05-01,1993-05-02
20739,95920309,2023-12-05,2024-03-24
88851,34838016,1992-04-16,2018-08-06
64674,45726962,2017-05-28,2020-07-16
13852,35894548,2015-09-28,2017-10-11
14381,31702340,1991-07-19,2011-07-14
14899,19278623,2017-09-25,2018-09-08
67469,99815103,1998-09-24,2006-04-09
99246,92754890,1975-07-11,1997-12-21
79669,18068919,1989-07-08,1995-10-29
73441,50220244,1973-12-23,2010-08-25
7008,72277264,1996-04-14,2008-05-11
94253,35003678,2004-06-27,2011-03-14
61143,34306467,2009-09-09,2012-09-17
46532,50198664,1993-04-27,1996-07-11
59029,99815103,1976-08-04,2017-03-21
98062,13637894,1977-12-08,2015-04-14
43176,47048310,2023-08-22,2024-03-09
55005,51296918,1987-02-23,1998-05-26
65625,83802278,1970-07-29,2009-08-18
44096,97980378,2019-11-10,2021-07-30
24271,95334659,1998-01-30,2004-12-19
2380,32158874,1990-10-21,1994-08-20
99643,58226263,2017-01-08,2023-02-09
54967,69741063,1990-06-21,2006-05-04
27277,29211883,1991-12-03,2020-03-08
11236,45998297,1975-02-22,2002-10-22
18360,22906459,1973-09-16,2021-08-15
59624,88050200,1974-10-31,2003-01-26
67022,23165478,1977-12-24,2006-11-11
10749,70819662,1987-10-23,2006-11-23
95371,36803895,2013-06-21,2017-09-08
45479,2092480,2010-06-30,2020-07-26
33020,27010295,2006-06-11,2010-03-19
64888,53166755,2015-01-04,2022-05-10
86705,50790208,2010-11-26,2014-06-27
86033,53373193,2011-08-24,2020-08-05
82618,53097952,1995-10-26,2001-05-06
3958,59194246,1977-08-21,1984-12-26
43645,36184778,2003-08-23,2014-04-25
62409,47477884,1989-10-22,1996-11-21
75413,84464274,2020-06-29,2021-02-13
16789,85860238,1980-05-24,2022-04-10
33012,30811760,2006-11-11,2023-02-20
8931,4708710,1989-08-20,2007-12-27
42143,8643225,2022-03-20,2024-01-03
24774,41626602,1999-12-02,2006-05-02
49904,8732131,1997-05-24,2004-05-10
11437,13593015,1973-01-14,2010-09-06
22154,75212876,2022-04-24,2023-05-03
21230,93913777,1997-06-18,2020-04-09
27787,62314113,1971-03-04,2003-12-19
93724,57956515,1993-06-06,2010-08-06
97831,21462937,1979-01-19,2020-02-20
90115,75213071,2010-05-28,2023-01-08
10859,74578435,1983-11-21,2012-01-26
57323,95102135,1985-10-15,1988-07-16
2826,83141765,2018-08-05,2022-12-16
46728,81069948,2000-11-07,2013-01-09
68,56813561,1979-04-24,2001-03-09
4887,99504739,2000-10-26,2008-08-14
72568,21155669,1989-01-23,1991-09-04
44315,75392713,1979-04-18,1988-07-25
80890,24211938,2015-06-29,2019-04-10
72717,43420547,2020-09-28,2023-08-26
20180,53421315,2014-11-05,2024-03-18
60822,47676189,2019-02-25,2021-05-15
20761,2167278,2017-05-12,2021-06-04
85336,8064820,1999-02-07,2021-12-11
11008,67457929,1992-07-24,1994-04-01
45826,49427559,2018-05-25,2021-11-09
53855,82363476,2011-04-30,2013-08-24
95477,64105878,1991-03-14,2008-11-17
60729,20533005,1995-06-18,2001-01-10
78398,85945286,1972-01-18,2004-04-01
34016,62933300,1999-07-17,2017-10-14
75317,16963433,2024-03-22,2024-05-06
15497,26481690,1992-08-18,2009-11-26
36359,39452044,2010-08-27,2013-03-13
4639,88254624,2004-08-24,2013-05-26
11183,2300151,1987-12-08,2007-11-19
14391,79725698,1991-09-13,2013-04-04
67671,41602428,2000-06-06,2013-09-15
99515,77117352,2019-10-09,2020-09-19
33982,88366487,2012-02-17,2014-12-18
51202,98403817,1988-09-08,1992-12-23
83547,57840200,1970-01-14,1996-03-28
28072,21513096,1972-07-24,2014-08-01
22189,62723005,1982-02-18,1995-03-07
99184,81846792,1981-02-02,1997-08-17
13830,29134747,2005-08-18,2019-09-19
18200,93149654,2007-05-27,2011-08-14
47125,24678574,1994-04-22,1997-02-09
79592,2808039,1988-12-24,2017-10-24
59769,69084414,2002-08-28,2009-03-03
34437,23328007,1997-08-11,2010-12-23
65714,60610060,2019-07-23,2022-06-14
53776,18629094,1971-07-19,2003-05-19
61743,93442853,1987-07-07,2004-11-22
75676,3747682,1981-09-30,2007-10-29
25227,26990550,2020-10-16,2021-10-23
41248,39629001,1995-01-23,2005-05-15
83872,49180096,1988-05-24,2004-10-22
15443,93188383,1993-10-22,2013-09-29
96314,88311530,2020-11-29,2021-08-30
62672,49652070,1987-02-16,1987-06-29
89181,49233964,2016-04-05,2023-09-20
28752,85703918,1970-12-06,1995-02-17
8525,82170468,1978-11-16,2023-10-30
6603,88918931,1991-05-22,2002-06-02
14913,23116239,2010-09-12,2018-05-18
71556,97927638,1992-03-16,1999-09-10
41424,75258303,1984-01-04,2009-08-19
8996,92384328,2007-11-29,2023-01-28
97083,50832167,1986-06-27,2020-04-13
76280,79182366,1988-04-13,2007-08-22
67050,7617566,1984-09-11,2003-11-25
93560,98112417,2005-01-10,2014-09-06
12083,53646344,1970-01-10,1976-01-06
30682,3339390,2024-07-05,2024-07-06
55667,34019733,2001-11-04,2015-03-12
53026,51032827,2004-09-28,2016-05-09
22534,32938073,1998-10-03,2013-09-13
61222,7519569,2021-03-05,2023-10-23
54052,77756031,2009-05-27,2014-08-20
82157,84277155,1978-05-12,1985-03-25
9341,28601529,2006-12-29,2018-08-08
4775,20614497,1994-10-13,2018-05-29
29198,29497519,2011-02-08,2019-03-09
81832,96584863,1986-05-09,2015-03-19
90813,5565784,1994-10-02,2011-12-05
95344,43963828,1993-05-04,2005-09-16
90774,74071842,1984-06-27,1992-08-21
17779,93529554,1998-06-16,2021-09-02
30565,30575403,1977-09-08,1993-10-25
33930,50480999,1971-05-09,1987-04-11
25564,82696140,2023-04-04,2024-02-11
43267,55270795,2015-04-28,2023-09-07
85716,31463161,1999-07-18,2014-09-27
57488,68664198,2006-09-15,2020-08-26
94491,83346600,1991-11-03,2007-08-06
58676,79002203,1996-11-27,2009-10-14
46785,44051483,1986-11-11,2024-05-13
1922,37474668,1977-10-21,1995-08-12
11931,88336058,1988-05-07,1990-01-20
13404,12543441,1997-07-02,2004-09-01
41047,5230543,2001-10-23,2018-10-30
42937,97535060,1985-05-24,1990-04-28
47905,79498489,1998-01-30,2015-07-05
21238,25686599,1976-06-21,2012-05-16
56904,34256709,1989-10-29,2021-07-07
19457,50891108,2018-08-08,2023-11-18
79968,81617875,1991-07-14,2006-09-22
7656,75917260,1972-12-16,1975-08-14
43142,84396894,2013-08-07,2014-11-28
95636,75555313,1985-08-14,2016-08-29
12107,44315839,1994-02-17,2014-06-07
82295,78505168,1990-07-09,2012-08-20
76188,8247891,1977-03-08,1978-12-07
70243,69927783,1994-09-20,2022-06-04
2317,97494914,1991-04-07,2011-01-11
57300,48742438,1997-07-31,2006-01-30
64857,7195274,2023-06-21,2024-02-03
69203,45543652,1988-05-09,2013-11-03
75971,30042817,1993-10-05,2015-10-05
44408,90432955,2022-03-01,2024-06-01
16034,31549947,2014-03-28,2022-08-31
37574,76458664,2022-06-08,2023-11-16
49313,73596378,1992-01-16,1992-09-24
60499,3589661,2011-06-04,2011-12-10
54843,89212165,2017-06-24,2019-02-23
96715,51753748,2001-08-25,2006-07-23
94036,50624437,1979-08-14,1986-05-04
55144,31291731,2007-08-30,2011-04-23
35228,20775722,2003-11-17,2021-09-03
39433,48991064,1995-05-25,2014-01-29
99408,24194253,2018-07-18,2024-01-23
40090,70023641,1982-01-17,1982-04-19
45772,75050544,2012-04-30,2023-04-17
14234,50336317,1999-06-24,2017-07-13
42706,55216475,1987-11-10,2014-09-20
61480,68932078,2006-11-16,2017-01-28
69432,34717429,1997-05-30,2024-06-08
62912,72065656,1986-09-04,1994-12-16
10385,48328021,1993-02-05,2024-06-25
83345,12660202,1973-02-17,1979-03-10
55936,70803791,1973-07-12,2004-08-11
42238,27851971,1997-07-18,2021-05-04
89143,9832563,1986-03-28,1992-07-23
75086,47306904,1994-06-17,2000-02-18
54416,41072760,2002-05-18,2009-08-14
74786,80485757,2012-06-11,2022-06-18
15568,8505164,2005-01-09,2020-04-23
8816,77659327,2024-07-04,2024-07-05
76147,81473899,1986-07-14,1989-10-07
17637,68328135,2013-11-01,2015-08-02
78696,75885192,1981-04-02,2016-08-23
71625,9502766,2009-09-25,2015-05-13
72953,31120404,1971-06-13,1977-08-18
23691,41875615,2016-01-20,2016-03-04
91373,72761193,2009-02-16,2011-01-09
16619,9234788,2018-08-09,2019-01-12
68908,59092002,1997-06-04,1997-06-04
69203,98537522,1996-04-03,2022-08-27
56115,34123231,1978-04-12,2001-05-28
47676,85823596,1981-01-26,2002-09-08
39641,96180601,1978-06-14,2021-11-08
55852,37110044,2000-05-21,2004-10-14
27024,29920228,2006-04-11,2013-08-25
99666,43074848,2013-11-29,2018-12-23
28948,98516496,1974-10-09,1975-04-13
25384,19794141,2009-10-08,2014-04-22
59081,98811715,2015-02-28,2017-02-10
58673,87717414,1988-04-14,1994-01-08
83625,62130111,2000-12-28,2023-06-10
67650,2028546,1976-12-20,2019-01-27
85854,91416882,1972-04-26,1988-09-19
93660,98418821,2002-03-16,2018-11-18
90518,43885943,1991-10-31,1992-09-05
66124,97676407,1990-08-21,1996-09-25
84922,58505086,1988-12-02,1992-06-22
72260,11912551,1988-03-22,2002-06-16
38443,93811014,2023-10-24,2023-11-18
39279,979203,1980-04-30,1996-05-01
72720,10720713,1972-12-17,1996-07-03
16690,90151176,1978-06-03,1997-04-28
76568,65804396,1999-11-24,2016-12-25
94847,20792445,2008-01-12,2008-04-02
60833,83031368,2000-09-06,2022-03-15
56890,30064693,1988-02-08,1992-08-18
95969,76309005,2016-05-19,2023-06-29
36021,91685106,2000-04-08,2007-05-28
32414,62930632,2008-01-06,2009-06-22
29795,75436611,2004-07-13,2016-04-29
86417,98957867,1980-01-02,1997-06-23
1142,52990609,1975-02-02,2010-03-30
52735,9749963,2013-09-13,2024-06-26
19370,9104680,1972-06-14,1974-04-05
33619,40619481,1981-08-28,2003-01-04
65532,30519363,1989-11-01,2004-12-03
52870,44170795,1993-06-08,2013-09-20
30058,98500872,1979-03-20,2012-10-08
96157,90650474,2019-01-16,2020-05-27
25847,92211911,2006-10-12,2020-08-11
70334,17607001,2008-08-28,2012-12-25
53463,24257128,2008-05-14,2014-02-06
51528,34837111,1972-06-04,1976-08-03
11308,94355395,1984-07-10,2011-11-08
38029,10192909,2017-01-16,2021-07-22
13689,79680778,2006-06-02,2010-01-16
89302,46171954,1973-05-02,2015-04-24
3788,27018796,2001-04-12,2007-03-07
43019,52226021,1986-06-07,2023-08-13
58178,92822684,1997-07-08,2001-09-26
85963,87622841,2000-12-19,2007-12-14
80220,96644451,1985-03-24,1995-04-04
69988,4798816,1977-03-25,2012-10-16
20026,42489768,2020-01-17,2021-05-15
41252,53858931,2007-10-08,2016-08-05
31436,78540633,1988-12-24,2010-12-03
69180,88156669,2014-05-27,2015-08-18
8799,54092726,1976-07-30,1992-12-15
19395,94764051,2023-11-20,2024-06-27
51458,22800009,1988-09-01,1994-09-05
77505,29908288,1979-10-17,1983-01-18
60220,15799324,1993-07-22,2004-11-19
75983,17758804,2011-10-16,2019-04-25
86757,83704420,1973-04-20,1992-01-08
21450,4035440,1974-04-03,2020-10-19
32557,21620794,1975-03-09,2002-03-13
46586,38840549,2021-03-31,2021-05-07
58510,25630225,2018-12-23,2024-03-12
56725,71505946,1993-11-03,1995-01-21
54389,53259422,2005-02-22,2017-12-25
61712,98963737,1997-03-04,2003-09-25
76366,93934372,1979-04-07,1979-06-25
99713,12776175,2018-05-18,2019-01-25
75589,17442501,1990-08-20,2015-04-14
1813,43263640,2002-05-16,2020-05-20
82498,97632492,1981-08-31,1984-05-10
46670,51233031,2014-08-01,2015-11-10
96312,3431907,1994-06-27,1997-08-18
17899,15388657,2002-02-13,2015-08-21
4242,67336538,2008-10-24,2009-10-17
39748,4239329,1991-12-04,2015-09-25
18878,31954839,1991-09-29,1996-06-20
35305,49361372,2010-02-02,2019-03-09
22941,30946400,1995-07-28,2016-02-21
15771,85729479,1989-09-04,1997-02-15
5807,97176669,1990-04-03,2008-07-03
7265,90907756,1986-05-21,2021-09-24
20561,25023297,1986-10-18,2014-05-27
99666,95394646,1982-03-30,1992-04-17
14865,26964464,2013-01-30,2019-04-28
64357,84506502,2019-11-17,2021-04-02
86150,64319078,1986-06-27,2014-11-28
37143,42651548,2012-06-18,2012-12-20
48176,30397578,2022-11-27,2023-06-25
76422,49963586,1974-03-10,2019-02-01
99970,78987238,1998-11-22,2007-10-26
18358,21283683,1983-12-29,2004-12-18
31901,78606327,2017-10-26,2024-02-11
39455,36994354,2012-01-11,2022-11-10
3850,35854594,1975-12-02,2007-05-10
55063,74157142,1971-04-23,1994-01-24
55683,90518387,2006-07-21,2009-01-28
30157,99218044,1989-09-27,2005-07-12
21120,37853079,1979-03-24,2013-02-09
67381,37239068,1974-11-25,2004-07-14
97280,86830228,2001-06-13,2016-09-20
28331,47877415,1970-08-13,2009-04-22
26259,86672973,2016-01-11,2020-08-24
61765,93556118,1985-10-06,2015-04-30
37038,5558267,1990-04-29,2002-05-22
68846,39456498,1987-02-10,2007-02-16
93472,12576035,2005-07-30,2013-01-10
48429,75695855,1984-04-30,2012-10-03
31244,15674783,2016-07-17,2017-03-02
81182,56602544,2021-11-01,2022-06-06
5814,76898044,1988-01-03,2018-08-29
83620,65122245,2019-05-19,2021-09-01
10946,28022121,2016-02-08,2018-09-23
62102,71299976,2022-08-15,2023-03-16
38097,49141200,2022-05-13,2022-07-12
20425,72671261,1971-04-03,2004-07-19
78256,44318506,2008-10-19,2011-06-27
47526,11925252,1987-06-18,1999-11-10
2194,85040469,1972-10-18,1977-01-12
20672,2228860,1990-07-03,2013-09-13
60562,54710774,2003-07-05,2006-05-10
60649,52828756,1990-03-08,1994-10-23
56953,66885006,1980-01-08,2012-01-06
84739,25267178,1973-01-01,1977-05-14
7034,11384727,1995-07-21,2004-01-21
69456,41778644,1978-10-26,1981-01-10
66361,77792406,2020-04-04,2023-04-17
45857,70824963,2014-07-31,2017-12-05
4969,6083636,2020-05-16,2023-04-02
81514,58812396,2016-12-17,2020-02-01
91893,95205205,2021-04-24,2022-08-24
81146,60161310,1998-12-05,2023-05-03
58237,98043919,1989-07-21,2024-05-31
93815,28125080,2017-07-08,2020-11-07
61147,95307211,2014-05-11,2019-08-01
73449,56830204,1976-08-28,2009-06-30
69494,2233304,2010-11-04,2015-03-13
49526,55769184,1992-07-19,2006-05-04
96286,58566848,2020-11-27,2022-07-24
95553,25564681,1997-04-17,2004-11-16
60982,1836372,2017-08-29,2022-07-19
9276,24557793,2011-09-12,2013-09-16
83747,71647251,1988-04-08,1988-11-20
92359,88855529,2022-06-03,2022-11-12
95508,43676523,1996-03-21,2002-12-03
97364,32464144,1991-06-08,2024-01-14
33448,85036203,2000-02-04,2009-07-27
90874,73784780,1997-09-28,2011-08-26
30736,98267852,1997-11-08,2003-03-28
36593,31601463,1997-04-26,2004-01-31
34614,71720283,2008-08-18,2020-09-29
53696,42251216,2003-07-17,2006-12-09
49175,80002773,2019-03-19,2020-07-28
75807,13182793,2004-10-27,2008-04-04
65946,70341454,1983-01-08,1994-09-03
82927,33835136,2003-05-18,2017-11-23
91931,33464012,2012-06-22,2018-09-06
97364,98946060,1985-01-10,1997-04-09
3243,37773587,1986-06-29,1994-11-02
62623,88188921,1975-02-12,1995-08-16
39014,73613648,2019-04-29,2022-11-12
71829,52547609,2014-04-19,2021-09-18
10283,12936889,1981-01-04,1999-12-01
51280,20580005,2017-05-06,2017-10-18
39932,67680961,1999-03-24,2015-09-12
51999,80171882,2021-08-01,2024-03-04
69033,1239431,2000-11-26,2019-06-20
60256,98376431,2011-09-22,2015-06-22
44523,83183985,2000-02-18,2015-03-06
44655,7760616,1980-10-22,1988-07-18
60227,45943486,2007-05-17,2023-06-09
16704,93868702,1988-11-16,2020-08-22
10201,52608661,1973-04-22,1986-12-22
88891,555470,2005-09-06,2023-11-25
71484,84389896,2019-06-27,2022-07-02
60692,93360882,2018-12-12,2019-07-15
93610,67692332,2007-07-24,2012-12-30
61972,73643552,1979-12-09,1989-02-02
20057,87272579,1982-12-19,1990-01-14
38822,27432966,1994-10-25,2008-12-16
36097,75667776,1994-02-12,2005-10-19
80330,61409406,1997-10-15,2017-09-18
47797,505235,2002-02-11,2023-04-13
5607,21534839,2012-07-17,2022-02-22
9742,9083061,2010-06-26,2022-04-13
5525,52858346,2016-01-23,2017-12-13
10240,71962769,2016-12-31,2019-06-03
99655,19324196,2018-12-04,2019-02-20
83770,72205889,1991-04-09,2016-03-17
56312,37378937,1980-08-21,2012-06-04
86157,29011244,2001-11-19,2012-03-18
81185,66031210,1989-05-17,2023-06-29
56710,29290294,2008-09-22,2012-11-26
35656,33648071,1981-09-27,2021-06-29
3433,84053197,1982-01-10,1986-10-16
14369,60874900,1976-11-30,2006-02-20
14745,45008988,2010-01-01,2010-04-01
39069,76252908,2011-12-14,2015-12-30
29952,12973582,2016-10-23,2021-04-02
50283,6625206,1987-01-04,2009-10-31
70375,98642246,2001-05-20,2014-04-23
16785,51010538,2011-01-26,2011-03-09
31422,25886762,2004-07-21,2011-07-02
72772,42576998,1994-11-22,2000-06-22
75621,22057742,1971-05-10,2021-11-27
57806,34276636,1979-03-09,1989-12-07
90363,24812886,2004-04-20,2004-08-19
13496,74859456,1994-08-27,1995-02-01
89563,93294743,1997-01-24,2002-07-01
59723,90802574,2014-03-10,2024-04-01
39286,39269147,1988-07-08,2016-01-10
63494,37726245,1978-02-20,2015-12-13
70563,27524579,1975-12-13,1991-09-02
226,71437404,1999-06-24,2015-10-20
82157,21721028,2019-10-30,2021-11-08
62326,20931900,1988-07-25,2006-02-10
68002,71330661,1978-03-16,2005-06-18
50579,58642171,2006-12-15,2016-06-01
83208,3629494,1970-03-23,2015-11-11
30784,7723615,2001-12-17,2003-10-10
45235,92835424,2022-03-06,2022-05-21
6743,46808132,2022-03-09,2022-06-08
89759,54435299,1971-03-19,1981-12-26
45068,92329303,1999-02-15,2006-12-26
71817,23158858,1987-11-19,2016-09-15
25658,89879524,1982-07-03,2000-11-28
83596,33299682,1993-12-09,2006-05-19
27463,3329797,1991-04-22,2014-11-04
67565,47868453,1977-11-06,1991-02-15
1382,25483434,2001-02-17,2022-03-11
38655,67968136,2018-08-10,2019-11-09
66934,11291163,2020-05-19,2023-06-17
3674,2573750,1975-10-08,2008-06-16
91280,46005674,1991-07-14,2006-11-07
45464,70057750,2014-02-26,2015-03-25
41391,93993693,1982-07-20,2010-04-18
69942,34545990,1993-02-01,2010-05-19
14189,60331741,2016-08-15,2023-08-22
25836,95869487,2020-02-26,2022-01-12
78915,32030556,2001-05-02,2021-08-09
84089,54666391,1994-09-09,2009-06-12
74785,16527053,2017-05-13,2019-05-11
64928,90432955,1978-11-22,2001-06-19
27613,47746018,2013-02-04,2019-11-22
44277,26336024,1975-05-23,1978-08-21
5015,737844,1995-09-20,2018-05-27
33740,36621003,2011-03-12,2017-04-30
81447,9596682,2002-05-05,2010-10-29
9781,29197453,2004-05-18,2013-09-04
36013,39201920,1972-09-17,2017-12-25
94127,78361093,2004-09-11,2016-05-18
85591,64889829,1989-06-06,2017-10-17
