idtitulo,nivel,nombre
59118,activity,pretty
23360,there,identify
21239,cost,executive
65028,study,today
78790,ask,prove
6091,listen,whatever
52639,citizen,somebody
1884,rather,including
29061,toward,office
54967,general,loss
64994,heart,lawyer
64236,current,food
20049,security,last
45928,source,modern
69740,last,third
70612,reason,writer
52173,director,religious
78305,trade,recently
53317,man,write
39082,hot,seven
50298,amount,hope
33861,up,father
18335,become,ask
86507,see,should
98956,case,success
49994,tax,national
29118,foreign,common
15958,old,phone
34806,public,form
30561,edge,direction
93386,PM,now
66430,enjoy,hour
99560,week,thank
85744,recent,color
21284,base,tree
54145,glass,several
73304,police,meeting
70309,majority,large
29512,seat,your
88853,form,guess
28427,imagine,exactly
81824,tend,have
50329,executive,care
71921,owner,assume
15458,those,but
39812,teach,no
28286,agency,process
57513,assume,letter
98046,question,structure
88703,protect,actually
38085,statement,outside
99250,democratic,authority
24366,character,your
14745,recent,space
96943,if,although
78458,factor,identify
98894,professional,into
56332,compare,shake
86609,probably,scientist
58359,much,data
1675,him,can
834,on,stage
81716,score,fill
69831,family,quickly
21019,process,administration
50202,hundred,key
93524,level,television
80633,life,government
81477,writer,right
62025,remain,eight
4211,dinner,long
92507,form,bit
38259,quickly,Mrs
50361,opportunity,month
77249,maybe,sit
33410,region,pressure
2431,product,subject
41091,drop,visit
2457,position,in
34739,heart,staff
64796,finish,design
24805,change,party
30131,compare,huge
74844,despite,finally
28126,actually,charge
49697,culture,day
62102,he,unit
33484,whom,raise
19162,week,despite
5086,customer,him
33969,dark,pay
30084,street,bar
65057,personal,a
36661,camera,check
35009,end,government
18948,personal,able
6593,usually,feeling
83464,born,itself
19548,look,prevent
93563,network,teach
10396,throw,because
99121,window,return
27159,couple,past
88905,kind,a
52763,break,table
91518,hour,one
28885,win,ten
29710,sometimes,guy
57498,agent,technology
35694,cultural,foreign
92926,sea,moment
69564,spend,admit
28173,assume,forget
3383,concern,manage
90843,area,especially
90865,place,popular
17628,though,focus
2380,American,decision
47918,majority,score
25313,growth,half
67313,example,black
12661,yet,act
57529,war,offer
46785,fast,everything
861,despite,seat
55882,happy,agency
21747,share,the
43288,material,church
25048,conference,trade
32433,pay,affect
59247,during,down
27081,management,page
48652,police,skin
71441,administration,west
17495,physical,alone
54856,write,among
420,growth,walk
79477,technology,minute
39455,produce,ago
48980,music,our
63293,serious,off
37374,control,life
91270,wear,newspaper
16314,together,trouble
69248,always,star
9818,court,admit
46742,vote,kind
15750,their,matter
8237,tend,safe
51353,center,similar
23818,today,enjoy
86931,very,yourself
48048,high,long
43014,moment,sense
7242,thousand,practice
17947,article,its
34290,business,win
33282,any,off
505,war,travel
14565,return,evidence
50928,picture,late
19450,necessary,able
43703,focus,for
48141,seven,collection
4239,hair,each
45705,able,arm
785,fact,concern
27773,whatever,he
55256,moment,increase
85048,social,leave
51469,ground,arm
34656,still,night
86240,strong,nothing
48889,southern,explain
86990,man,control
24631,wear,everybody
4755,commercial,opportunity
75785,her,indicate
91924,look,focus
57813,score,list
28145,build,drug
11367,truth,amount
11817,style,amount
93458,firm,too
37471,range,technology
25828,effect,quickly
87064,stand,expert
79296,and,also
55621,when,prepare
91288,commercial,easy
86822,event,make
98807,truth,serious
29964,look,by
51508,special,sport
69194,including,prepare
19378,citizen,will
66904,though,throw
37565,positive,hour
28812,maybe,level
33862,from,pull
21493,fall,truth
42916,than,member
17893,shake,brother
79103,include,sort
57179,benefit,maintain
60780,speak,above
48480,window,blue
35358,hundred,about
34433,name,edge
33331,newspaper,media
47588,by,hear
61727,real,arm
77240,several,wide
68171,join,chance
5171,manager,letter
62003,doctor,choice
58881,other,soon
11753,I,month
93072,remember,recently
99500,interesting,anything
31847,recent,hundred
67084,by,fact
92166,Mr,ago
37430,reach,box
54948,idea,whose
6733,positive,light
74379,music,recognize
41040,suddenly,summer
16564,truth,campaign
11289,candidate,share
54530,wife,defense
88798,capital,finally
20190,pressure,cause
79940,sister,though
45691,professional,listen
85175,increase,various
74298,money,near
66123,goal,deep
2496,Mrs,alone
8531,about,though
20553,view,phone
47046,base,base
82254,should,wall
74609,not,finally
28668,by,new
10664,lawyer,inside
3984,enter,true
55084,suffer,learn
40811,benefit,enjoy
39554,capital,beautiful
79506,forward,price
33100,now,never
89487,sound,sort
43551,song,someone
98969,conference,technology
65256,magazine,south
37032,continue,the
64389,party,among
56484,matter,work
25256,shake,month
79483,food,spend
35086,dinner,sell
74389,before,create
99202,instead,exist
59842,word,little
1441,do,to
23316,network,husband
92273,difference,realize
42633,cultural,about
43134,tax,deep
6530,let,foot
14036,our,though
92407,tend,job
9781,civil,return
28451,face,she
3765,provide,represent
53678,toward,despite
74617,social,base
27376,movement,all
60950,suffer,loss
75733,available,financial
47563,after,through
21859,stock,lot
50463,behind,beat
12038,chair,get
98384,year,any
57583,likely,mind
83072,key,almost
64754,point,floor
66683,research,relationship
82447,set,own
88111,alone,board
47821,base,report
80864,production,one
65113,image,sport
20961,better,direction
77001,yourself,growth
38097,not,our
6499,air,debate
10029,drive,return
38067,reason,tell
50007,economic,million
15555,back,claim
24938,project,case
79948,area,daughter
64061,process,mention
45467,happen,sound
86395,require,identify
62059,minute,lose
44224,collection,course
68056,into,success
52463,within,mean
87010,however,available
29327,eight,cover
1087,quality,recent
50318,approach,protect
27128,also,public
66614,simple,only
91954,message,no
71177,serve,house
83521,coach,stay
13796,begin,section
12796,cause,free
1777,somebody,us
94478,rate,she
15032,memory,professional
5170,along,carry
82435,though,surface
2788,nice,guess
96488,degree,Mr
97511,little,team
89815,front,certain
8107,box,exactly
18597,whom,break
46302,lay,professional
98484,water,grow
44266,question,man
4924,capital,owner
58350,financial,quickly
2698,me,ask
83326,kid,its
14235,effect,long
49334,none,experience
96524,financial,sometimes
76060,present,unit
67119,think,address
71306,garden,set
6743,collection,general
15916,color,need
84353,star,loss
51605,eye,early
29131,student,owner
98443,many,test
31214,or,air
79191,billion,pattern
25758,operation,bring
96301,experience,report
74201,however,interest
4992,likely,central
10649,term,ball
81393,yet,trade
46920,word,impact
39580,sometimes,account
70166,face,these
64761,direction,where
16782,note,school
85566,leader,range
24345,wonder,court
79276,seat,each
33149,sit,name
69180,too,physical
79255,local,too
40642,yeah,where
16938,though,central
88983,military,political
15370,support,treatment
35807,full,medical
13447,claim,might
49539,child,fire
44295,five,staff
69527,research,floor
2334,here,pretty
60320,yes,card
35384,individual,mind
70452,rule,employee
60833,possible,hand
88690,indeed,type
20761,source,people
24545,final,tree
83121,it,return
75658,environment,lot
69673,type,space
99483,them,either
39877,shoulder,least
97422,successful,compare
71747,the,we
73062,hit,third
85024,age,new
7494,spring,drug
42978,church,than
39380,anything,message
92536,building,trial
55558,election,edge
59604,same,manager
88550,model,sign
21609,authority,society
711,task,smile
62186,marriage,back
89852,throw,about
35850,front,tell
75678,deep,participant
7917,offer,capital
26137,best,accept
1416,lead,knowledge
13966,from,on
20799,travel,room
69113,magazine,from
78755,student,figure
80382,month,range
37762,bad,force
797,many,clear
38609,maintain,name
79125,seven,too
93479,tend,you
97333,capital,win
61329,later,hour
37034,consumer,technology
12639,front,issue
55391,red,some
36542,pick,catch
16277,over,sing
644,she,remain
2146,seek,set
90039,run,year
77752,when,citizen
62397,put,billion
15583,beyond,glass
19303,foot,way
2235,positive,store
23447,especially,thousand
98310,create,science
45732,adult,surface
34780,today,tend
63364,anything,natural
79328,finally,machine
28091,last,thank
22035,skin,century
64903,kid,prepare
25204,big,almost
39578,less,gas
61392,across,beyond
87000,bag,interview
48882,way,strategy
7163,believe,middle
2806,available,some
57828,those,within
3958,ability,yet
40568,consider,sometimes
90048,guy,memory
27797,act,nothing
17169,statement,eye
77368,rule,serious
11814,check,he
22243,upon,guess
59411,successful,do
42887,anything,home
71346,government,around
99643,though,lot
77018,none,admit
12558,better,particularly
25490,dream,perhaps
22797,night,industry
18900,also,beautiful
82813,opportunity,necessary
61039,bit,test
73032,north,person
57537,business,at
19398,consider,particularly
48627,just,focus
76208,during,coach
2689,onto,side
12860,should,skill
83356,more,reveal
90990,law,fast
47378,pull,mention
65163,see,single
76732,go,spend
72495,establish,decade
92709,concern,space
67153,six,seven
97220,money,near
30968,reach,shoulder
84390,look,direction
65853,subject,method
14276,election,prepare
34099,forward,general
64841,support,painting
45680,language,moment
86011,other,industry
35378,will,yet
59250,street,way
96154,population,bar
60586,same,budget
23112,issue,child
88706,threat,local
96291,policy,loss
11324,population,news
5430,live,magazine
69517,page,drive
70903,side,approach
45566,group,beyond
72334,church,public
51657,field,chair
77418,see,environmental
63245,region,pull
91982,already,me
11437,forget,difficult
73918,politics,hand
20924,law,feeling
44874,daughter,organization
55188,artist,region
33404,water,skin
61050,prevent,country
64738,remain,music
54045,outside,where
78577,your,up
758,minute,imagine
90749,win,peace
22099,heavy,main
58519,Democrat,somebody
53307,establish,house
10647,old,hundred
73386,trial,inside
19958,claim,whole
12438,media,future
82535,high,know
66346,treatment,action
49906,bill,question
99311,successful,now
7529,trade,worry
59535,although,hot
88906,consider,thousand
56856,cut,accept
49126,star,pass
58010,test,involve
63579,career,no
1569,story,central
90114,project,center
93624,hear,out
4698,left,somebody
4194,reason,worker
57141,probably,certain
10741,may,wonder
57629,edge,throw
98335,its,some
83160,recognize,affect
60630,person,really
91152,result,where
94159,may,statement
66615,through,traditional
67593,who,truth
28382,history,anyone
35275,general,all
22432,become,collection
545,attention,include
97775,go,big
48759,program,though
31221,different,body
59878,use,light
31168,north,admit
