legajo,id_domicilio,tipo
58691088,70245698,Laboral
94780216,36095330,Laboral
6951835,53981067,Particular
65035818,76731788,Particular
46475530,73777504,Laboral
16090043,19048276,Particular
93099453,76663219,Laboral
91515693,71497715,Particular
15711739,8339588,Laboral
58024197,7297978,Laboral
66976950,54697567,Laboral
46217406,39694658,Laboral
1321812,86447596,Particular
39893766,36279158,Laboral
57048270,75165239,Laboral
78488425,51984113,Particular
33960294,84856778,Particular
74933823,81756867,Particular
56599682,3019910,Laboral
10849399,879018,Laboral
72537329,89805135,Particular
86942983,93871674,Laboral
67868843,62781870,Particular
21008952,28528252,Laboral
3499350,51922118,Laboral
92581008,84881564,Laboral
81340478,31550923,Laboral
79894335,14973228,Particular
7303380,42920856,Particular
98926252,50092346,Laboral
39934736,81722793,Particular
64014657,81986907,Laboral
65963041,4493570,Laboral
24011094,48434708,Laboral
41194680,38332004,Laboral
45912003,36617215,Particular
68066546,88795891,Laboral
91768413,81829632,Laboral
7246757,10735570,Laboral
77987669,24010184,Laboral
11804930,57879752,Particular
55500067,53985620,Laboral
26113348,86499984,Particular
63227489,98306795,Particular
70664372,31481292,Laboral
47910139,99532659,Laboral
46825996,38749283,Particular
38656779,9671850,Laboral
30849886,42517664,Laboral
11999091,70496571,Laboral
95987942,22691155,Laboral
15065685,91795273,Laboral
13308931,95072422,Laboral
88255004,3715886,Laboral
29972690,89829721,Particular
97598999,52147046,Particular
41421235,8838780,Particular
86771523,81170958,Particular
89469898,80924676,Laboral
85572833,56137748,Particular
87601843,93760382,Laboral
73946296,67570872,Laboral
23623793,9467940,Particular
67706804,4436101,Particular
6478855,39908076,Particular
3245247,50987477,Laboral
83356007,49804290,Particular
23477894,21808628,Particular
54650914,72345002,Laboral
87242844,28328402,Laboral
85377881,6482845,Laboral
92321486,79023307,Particular
68486377,49268973,Laboral
83442889,49302045,Particular
67081886,18279513,Laboral
383773,81717450,Particular
14182873,7096733,Laboral
81956457,11923097,Particular
41100803,59951478,Particular
43648453,5212357,Particular
57296492,38480382,Laboral
53236983,74789300,Particular
40153566,80346649,Particular
10978451,84582214,Laboral
93448037,87681031,Particular
25289096,74869716,Particular
64549503,1294427,Particular
93334289,5372886,Laboral
83864042,25926641,Laboral
6738832,33522600,Particular
56888543,71339634,Laboral
40896286,36855801,Particular
44767395,32349370,Particular
83537902,62278782,Laboral
50697177,54669679,Laboral
38890003,84022047,Particular
84702081,44544051,Laboral
35623692,13018060,Laboral
31505420,96637717,Particular
38237988,76309047,Particular
94335671,70630828,Laboral
87772294,38842069,Particular
44255616,84687232,Laboral
68537622,29520093,Particular
98106084,81347198,Particular
33891750,1669700,Laboral
56008902,51163202,Laboral
43035377,73091505,Laboral
5378341,43442849,Laboral
5879193,37276983,Laboral
92887827,37226372,Particular
24609325,72732586,Laboral
37136646,99388175,Laboral
19148705,80112067,Laboral
88920459,87747849,Laboral
1653118,25267435,Particular
12767992,55353524,Particular
79087264,14363777,Laboral
1298977,30038247,Particular
90309878,8276893,Laboral
13177460,47080854,Particular
54374013,16795017,Particular
4202580,6520975,Particular
39365775,67607574,Particular
76801298,80634008,Laboral
16458549,63481072,Laboral
74580202,47782709,Particular
52190653,13424265,Laboral
67829949,85876817,Laboral
49848459,34592308,Laboral
63648072,22595869,Particular
60821261,88329554,Particular
70760128,42848875,Laboral
57854425,82670489,Laboral
64842637,13911115,Laboral
92694961,50936684,Particular
136119,55214628,Particular
2116635,96615848,Particular
94062053,48434708,Laboral
95190761,4239956,Particular
26184285,22275637,Laboral
67788573,90199741,Particular
109085,52222665,Laboral
66474595,18640523,Particular
67228960,86415749,Laboral
80080017,98466795,Particular
2406877,2757825,Laboral
17263493,19515467,Particular
64531495,49075917,Particular
65017350,89590783,Particular
19705076,58622323,Laboral
97873953,76019549,Particular
29332144,37472721,Laboral
70940173,73012806,Particular
96437789,44396745,Particular
34123169,87272223,Laboral
89331210,53744947,Laboral
33092455,14187121,Particular
8108352,7716597,Laboral
87302040,643863,Particular
66082790,53995688,Particular
34348647,42117108,Particular
42766465,5797705,Laboral
51431603,69051470,Laboral
50354099,25731464,Particular
38890003,96343012,Laboral
23638103,28359982,Laboral
62258590,98081831,Particular
78522227,45000445,Particular
5342940,20545877,Laboral
52251731,29598721,Particular
3222173,84093619,Laboral
92035024,43279048,Particular
21560121,26489338,Particular
82589167,75168866,Laboral
67950335,37200614,Laboral
65191080,8021743,Particular
66415423,44591322,Laboral
63171568,38451391,Laboral
91504471,88822578,Laboral
7304440,45894490,Laboral
28552917,24046617,Laboral
81048525,11690815,Laboral
53920215,53326208,Laboral
46372875,33751805,Laboral
33270257,71279492,Particular
73343290,59634220,Laboral
4093298,41648158,Laboral
70620922,14861468,Laboral
77646954,62432808,Laboral
72421884,22166741,Laboral
3179096,28381350,Particular
27835860,80204735,Particular
75378275,17061888,Particular
83343839,68579972,Particular
27890660,82955778,Laboral
78497893,93093338,Laboral
36723417,85788826,Particular
45795970,99501957,Laboral
24463672,50564105,Laboral
5210962,845108,Particular
80310872,59313398,Particular
63337491,35277776,Particular
63114253,12285579,Laboral
30532022,60587117,Particular
16005897,70377859,Laboral
17326803,8214144,Laboral
45962175,54429557,Laboral
52770554,8873721,Particular
66616294,26787426,Laboral
85326188,26268923,Particular
86659123,21100962,Laboral
25203900,36354164,Particular
88530291,70662700,Particular
25956557,77621237,Laboral
73394278,68977020,Laboral
10817065,36084582,Laboral
76455682,91735047,Particular
49569008,79776199,Particular
86415483,11011569,Particular
69544573,61115169,Particular
25759634,24849694,Laboral
50058596,41141409,Particular
98982020,25195766,Particular
19160444,34778732,Laboral
53955647,70146353,Laboral
27016697,53881446,Particular
20539739,39020785,Laboral
18955701,41444772,Laboral
57793089,70161800,Particular
88691595,40895730,Laboral
15574329,36650824,Particular
90660731,94420613,Laboral
34267580,56895323,Particular
32095127,61369212,Particular
97695182,85149237,Particular
47139842,61317620,Laboral
36536404,92963294,Laboral
67004275,70684841,Laboral
40502385,47917078,Laboral
96032583,52893955,Particular
83356007,87231452,Particular
67974191,39334631,Laboral
62776530,94128509,Particular
49565788,47955050,Particular
63481104,21873039,Particular
75532243,75168866,Particular
21382940,3328977,Laboral
96105990,88756497,Laboral
9368059,8660117,Particular
55494399,13498130,Particular
79121464,66214709,Laboral
14562638,64110916,Particular
35954012,74731515,Particular
3665583,92729236,Particular
60772801,43575070,Particular
90276500,74820374,Laboral
25393298,45578717,Laboral
48322591,59785667,Laboral
15390217,94531197,Laboral
78926072,40310201,Laboral
93972015,62380720,Laboral
63714299,28738868,Laboral
55194082,3016695,Particular
12128189,14473670,Laboral
23300998,39217461,Particular
30033867,42879571,Laboral
8519187,69816743,Laboral
41682930,91841775,Laboral
80370848,88278370,Laboral
44219393,18949290,Particular
78225558,36481681,Particular
92292821,57135883,Particular
53001657,34883812,Laboral
4461429,40773483,Particular
5807517,38109560,Laboral
6842555,20046188,Particular
78256865,6520436,Particular
20966167,54864938,Particular
89750536,6673416,Laboral
49700259,11894397,Particular
65543556,50755630,Laboral
8216054,53329888,Particular
80947224,12765571,Particular
56542456,40671533,Particular
30126225,43378761,Laboral
15062942,84477823,Particular
93911053,29786868,Particular
84073357,42720966,Laboral
87124338,6840733,Particular
43192070,4233877,Laboral
21674120,21757338,Particular
30532022,59638349,Laboral
8337001,95152905,Laboral
67968552,48191424,Particular
43649300,28981474,Laboral
26790049,96069101,Particular
44938599,8744302,Particular
50954993,88050083,Laboral
79329231,18398999,Particular
64148262,84817946,Particular
10519156,93626477,Particular
68331982,34363584,Particular
35593873,36791477,Laboral
17175241,90788478,Laboral
99891733,77449800,Particular
62821065,84559942,Laboral
94583561,70928969,Particular
43310951,81847377,Particular
85794985,29291325,Laboral
3797041,86271045,Laboral
69216820,80447741,Laboral
17525347,98973597,Laboral
74446181,25146331,Laboral
80333935,93497458,Particular
96293161,72013428,Laboral
47500030,97772115,Particular
20217062,80851804,Laboral
31709644,85867604,Particular
72308311,21107092,Particular
70998219,85088678,Particular
17494168,62743658,Laboral
76071525,95454623,Laboral
96064541,87455384,Laboral
39938932,29221284,Laboral
2909328,95496073,Laboral
10456157,3366567,Laboral
32800129,23563896,Laboral
33841397,8207993,Laboral
52350089,9936409,Laboral
75818531,21100018,Particular
86624743,96186263,Particular
17608165,33053568,Particular
42534794,89405319,Laboral
4168699,13991793,Laboral
65302059,43130980,Laboral
61638388,82901225,Particular
86730848,4131635,Laboral
21499606,49216363,Laboral
12653138,62212383,Laboral
83987933,82763669,Laboral
27408972,77770302,Laboral
25615870,14595034,Laboral
61882114,41978594,Laboral
78855865,10586739,Particular
74938438,65746066,Laboral
90120138,58061039,Particular
15321391,92522465,Particular
37404304,5191338,Laboral
83797118,96452613,Particular
92412409,94994070,Laboral
24632202,72866434,Laboral
72470421,96598720,Particular
94651685,93050695,Particular
46390616,91239168,Laboral
90512866,12400938,Laboral
55914994,87408856,Laboral
68553452,54460152,Laboral
74367374,6183281,Particular
71069607,64349650,Particular
83987933,54742775,Laboral
42000933,85806734,Laboral
59419839,48097068,Particular
42762698,40004507,Laboral
86902955,15683825,Laboral
8327398,25549822,Particular
88887709,91213700,Laboral
78710390,58571821,Laboral
92172287,3259091,Laboral
96144441,11822600,Laboral
35258452,93233502,Laboral
2653497,40854973,Particular
69490015,5873560,Particular
23488965,62491001,Laboral
85013743,47621144,Particular
40445161,56567918,Particular
54036898,99419258,Laboral
99425846,56225877,Particular
48338914,5898022,Laboral
22341910,84573644,Particular
93491069,79388879,Particular
77369689,38153303,Laboral
97281251,69754110,Laboral
48206692,32731146,Laboral
15436968,45982313,Laboral
2267223,66240494,Particular
95013099,52581200,Laboral
81181066,82071922,Laboral
32821494,80002931,Particular
54367061,66171248,Particular
53499942,71455416,Particular
9879883,43733484,Laboral
16062259,48330597,Particular
27762852,4955213,Particular
96926133,14323771,Particular
85335845,52805850,Particular
4775754,93408782,Laboral
15359775,74111425,Particular
46905187,50843549,Particular
29664259,6085034,Laboral
23517464,65517730,Particular
45537025,80156959,Particular
16595942,80475730,Laboral
87205254,24298657,Laboral
66457953,84001612,Laboral
13087478,39204623,Laboral
19717514,70296503,Laboral
21145919,9669888,Laboral
87037709,8236647,Laboral
21071361,36397762,Laboral
52187298,19129144,Particular
59422314,72198814,Laboral
17394730,65795086,Laboral
97874857,39992987,Laboral
41657046,43910726,Laboral
52078661,51659850,Laboral
26398809,17358387,Particular
71945804,12209190,Laboral
29952656,64488457,Laboral
85231604,693328,Laboral
76478057,47232,Laboral
35022435,9945848,Laboral
80256417,94420613,Particular
56876740,439627,Laboral
5096949,69672032,Laboral
33747654,34640248,Laboral
89080175,75555741,Particular
44703872,44910438,Laboral
12617454,64106738,Laboral
73948106,71403218,Laboral
1425292,10821930,Laboral
75504606,32161173,Particular
27670867,90422105,Laboral
83163814,55749542,Laboral
9421826,96414538,Particular
42172125,6897616,Particular
49293248,84004762,Laboral
50106391,4393923,Laboral
11061084,94465730,Laboral
16027595,50116554,Laboral
40139108,90247652,Particular
79250982,72537021,Laboral
53220567,30126351,Laboral
53438363,23075624,Laboral
60494319,2527886,Particular
48613877,96564796,Laboral
37799270,34758716,Laboral
41676790,47206132,Particular
9710836,86840431,Particular
70328787,36092102,Laboral
99308579,14104394,Laboral
16719529,96655205,Laboral
91712098,66212299,Laboral
26077248,75546176,Laboral
67230043,49075199,Laboral
81245249,72063103,Particular
98071226,46534911,Laboral
16596990,19683783,Laboral
55088919,23301450,Laboral
56098646,15322622,Particular
35382142,37990555,Laboral
46568363,66468380,Particular
56697358,74946080,Laboral
30281563,89865413,Particular
6090643,27940616,Laboral
1551271,36038387,Particular
22683825,88329554,Laboral
10041149,4403268,Particular
77017865,66542138,Particular
2958489,28211863,Particular
39760781,38840668,Laboral
70064738,65797246,Particular
90133015,29961712,Particular
